Date,Open,High,Low,Close,Volume,Range,Change,SP500,ForIndex,Class
12/7/2009,0.6477,0.6487,0.6449,0.64665,5542450000,-0.0038,-0.000704615,1103.25,4676.5,Bull
12/8/2009,0.64675,0.6691,0.64665,0.66265,1.91E+11,0.02245,0.01061492,1091.94,4670.6,Bear
12/9/2009,0.66265,0.66445,0.6493,0.6572,2.32E+11,-0.01515,-0.003586648,1095.95,4637.9,Bear
12/10/2009,0.6572,0.664,0.6519,0.6556,1.48E+11,-0.0121,-0.00105861,1102.35,4606.7,Bull
12/11/2009,0.6556,0.6799,0.6543,0.66935,1.45E+11,0.0256,0.009014323,1106.41,4635.2,Bear
12/12/2009,0.66935,0.6733,0.64865,0.6641,1.38E+11,-0.02465,-0.003419787,1106.41,4635.2,Bull
12/14/2009,0.6628,0.66645,0.66065,0.66498,5020000000,0.0058,0.000575103,1114.11,4654,Bull
12/15/2009,0.66525,0.6745,0.66285,0.6685,1.35E+11,0.01165,0.002292828,1107.93,4673.5,Bull
12/16/2009,0.6685,0.6985,0.66605,0.69395,1.49E+11,0.03245,0.016226769,1109.18,4661.9,Bull
12/17/2009,0.69395,0.7093,0.686,0.70475,1.60E+11,0.0233,0.006706904,1096.08,4670.3,Bear
12/18/2009,0.70475,0.71365,0.67605,0.69205,1.26E+11,-0.0376,-0.007897612,1102.47,4650.5,Bear
12/19/2009,0.6921,0.6926,0.67655,0.6852,1.00E+11,-0.01605,-0.004320119,1102.47,4650.5,Bear
12/21/2009,0.6819,0.6834,0.6799,0.6815,3870000000,-0.0035,-0.002351494,1114.05,4635.1,Bull
12/22/2009,0.68155,0.68925,0.6799,0.68383,98310750000,0.00935,0.001482289,1118.02,4704.2,Bear
12/23/2009,0.68393,0.68505,0.6769,0.67905,61823190000,-0.00815,-0.003046396,1120.59,4739.3,Bull
12/24/2009,0.679,0.68375,0.6755,0.68232,56628000000,0.00825,0.002086348,1126.48,4790.9,Bear
12/25/2009,0.68232,0.68432,0.67945,0.68083,72723000000,-0.00487,-0.000949417,1126.48,4790.9,Bear
12/26/2009,0.6813,0.6871,0.6793,0.6808,54730200000,-0.0078,-1.91E-05,1126.48,4790.9,Bull
12/28/2009,0.6865,0.6879,0.68285,0.68503,5313000000,0.00505,0.002690044,1127.78,4790.9,Bull
12/29/2009,0.68525,0.69665,0.6834,0.68945,98503700000,0.01325,0.002793185,1126.2,4845.1,Bull
12/30/2009,0.68945,0.69395,0.68715,0.69065,66820860000,0.0068,0.00075524,1126.42,4833.3,Bull
12/31/2009,0.69065,0.71136,0.68485,0.7045,1.31E+11,0.02651,0.008622981,1115.1,4870.6,Bull
1/1/2010,0.7045,0.71155,0.69145,0.7105,59275180000,0.0201,0.003683085,1115.1,4870.6,Bull
1/3/2010,0.7104,0.71605,0.7104,0.71535,6651000000,0.00565,0.002954499,1115.1,4870.6,Bear
1/4/2010,0.71535,0.7203,0.70615,0.7142,1.21E+11,-0.01415,-0.000698736,1132.99,4876.3,Bull
1/5/2010,0.714,0.7266,0.7031,0.7199,1.50E+11,0.0235,0.003452328,1136.52,4924.3,Bear
1/6/2010,0.7199,0.7268,0.7091,0.7099,1.36E+11,-0.0177,-0.006074997,1137.14,4921.4,Bull
1/7/2010,0.71005,0.7131,0.6954,0.71155,1.39E+11,0.0177,0.001008247,1141.69,4899.4,Bear
1/8/2010,0.71155,0.7117,0.7009,0.7024,1.22E+11,-0.0108,-0.00562092,1144.98,4912.1,Bear
1/10/2010,0.7048,0.7048,0.69775,0.69865,5356600000,-0.00705,-0.00232484,1144.98,4912.1,Bear
1/11/2010,0.69865,0.69935,0.6777,0.67885,1.41E+11,-0.02165,-0.012485841,1146.98,4950.7,Bear
1/12/2010,0.67875,0.6791,0.6573,0.66705,1.51E+11,-0.0218,-0.007615434,1136.22,4899.5,Bear
1/13/2010,0.66705,0.68095,0.6578,0.6644,1.57E+11,-0.02315,-0.001728765,1145.68,4868.1,Bull
1/14/2010,0.66445,0.6698,0.65355,0.6666,1.92E+11,0.01625,0.001435686,1148.46,4898,Bull
1/15/2010,0.6666,0.67955,0.6645,0.6721,1.85E+11,0.01505,0.003568586,1136.03,4899.6,Bull
1/17/2010,0.6728,0.68075,0.6721,0.67915,8172000000,0.00865,0.00453181,1136.03,4899.6,Bear
1/18/2010,0.67915,0.68405,0.66535,0.66715,1.69E+11,-0.0187,-0.007742215,1136.03,4911.1,Bear
1/19/2010,0.66715,0.6677,0.6454,0.6483,2.04E+11,-0.0223,-0.012447469,1150.23,4861.2,Bull
1/20/2010,0.6483,0.66565,0.64585,0.6582,2.56E+11,0.0198,0.006581856,1138.04,4868.2,Bear
1/21/2010,0.6581,0.66165,0.649,0.65425,2.53E+11,-0.01265,-0.002614147,1116.48,4827.2,Bear
1/22/2010,0.65445,0.65865,0.6418,0.6536,2.89E+11,-0.01685,-0.000431688,1091.76,4750.6,Bear
1/24/2010,0.6556,0.6584,0.65083,0.65155,5154000000,-0.00757,-0.001364294,1091.76,4750.6,Bull
1/25/2010,0.65165,0.66435,0.64935,0.6618,2.85E+11,0.015,0.006779014,1096.78,4717.9,Bull
1/26/2010,0.66175,0.67175,0.65715,0.6643,3.07E+11,0.0146,0.00163749,1092.17,4717.9,Bull
1/27/2010,0.66425,0.673,0.6593,0.665,2.80E+11,0.0137,0.000457393,1097.5,4644.6,Bear
1/28/2010,0.665,0.666,0.6486,0.6498,2.04E+11,-0.0174,-0.010041938,1084.53,4673.3,Bear
1/29/2010,0.64975,0.65035,0.6344,0.6374,1.44E+11,-0.01595,-0.008367648,1073.87,4569.6,Bear
1/31/2010,0.6365,0.6374,0.6338,0.6352,5852000000,-0.0036,-0.00150157,1073.87,4569.6,Bear
2/1/2010,0.6353,0.6363,0.62475,0.6303,2.33E+11,-0.01155,-0.003363182,1089.19,4524.1,Bull
2/2/2010,0.6303,0.65455,0.63,0.6488,2.16E+11,0.02455,0.012563534,1103.32,4605.3,Bear
2/3/2010,0.64875,0.65305,0.63535,0.6425,2.18E+11,-0.0177,-0.004237709,1097.28,4647.9,Bull
2/4/2010,0.6425,0.6581,0.6404,0.6516,2.57E+11,0.0177,0.006107944,1063.11,4621.6,Bull
2/5/2010,0.65155,0.68015,0.6473,0.6752,2.46E+11,0.03285,0.015451358,1066.19,4514.1,Bear
2/7/2010,0.6762,0.6766,0.67125,0.67305,14133000000,-0.00535,-0.001385105,1066.19,4514.1,Bull
2/8/2010,0.67305,0.6849,0.66275,0.67455,2.20E+11,0.02215,0.000966818,1056.74,4521.4,Bear
2/9/2010,0.67455,0.6754,0.64835,0.657,2.86E+11,-0.02705,-0.011448777,1070.52,4505.1,Bear
2/10/2010,0.657,0.6601,0.64805,0.6533,2.31E+11,-0.01205,-0.002452711,1068.13,4513.4,Bull
2/11/2010,0.65285,0.6615,0.6429,0.65675,2.45E+11,0.0186,0.002287423,1078.47,4554.3,Bear
2/12/2010,0.65675,0.66405,0.65275,0.6563,1.98E+11,-0.0113,-0.000297677,1075.51,4562.1,Bear
2/14/2010,0.6577,0.6577,0.65015,0.6526,12799800000,-0.00755,-0.002455335,1075.51,4562.1,Bull
2/15/2010,0.65275,0.6538,0.6474,0.65275,1.74E+11,0.0064,9.98E-05,1075.51,4545.5,Bear
2/16/2010,0.65265,0.65295,0.6332,0.6365,2.99E+11,-0.01975,-0.010948473,1094.87,4567.8,Bull
2/17/2010,0.6365,0.64305,0.6338,0.639,2.52E+11,0.00925,0.00170245,1099.51,4667.9,Bull
2/18/2010,0.639,0.6522,0.63835,0.6446,2.44E+11,0.01385,0.003789443,1106.75,4654.9,Bull
2/19/2010,0.6446,0.6498,0.6354,0.6452,2.16E+11,0.0144,0.000404058,1109.17,4635.1,Bear
2/21/2010,0.6455,0.6471,0.6412,0.6441,7338500000,-0.0059,-0.00074106,1109.17,4635.1,Bear
2/22/2010,0.64405,0.6547,0.64005,0.64055,2.85E+11,-0.01465,-0.002400264,1108.01,4717.5,Bull
2/23/2010,0.64055,0.65375,0.6389,0.6522,2.75E+11,0.01485,0.007827759,1094.6,4718.3,Bear
2/24/2010,0.65205,0.6554,0.64535,0.64655,3.36E+11,-0.01005,-0.003778678,1105.24,4648.5,Bull
2/25/2010,0.64655,0.6552,0.64582,0.64655,2.06E+11,-0.00938,0,1102.94,4594.1,Bear
2/26/2010,0.6467,0.64775,0.634,0.6386,1.99E+11,-0.01375,-0.005373202,1104.49,4637.7,Bear
2/28/2010,0.6389,0.64,0.6331,0.63415,8977300000,-0.0069,-0.003036917,1104.49,4637.7,Bear
3/1/2010,0.6343,0.6383,0.62834,0.6293,1.77E+11,-0.00996,-0.003334265,1115.71,4686.5,Bull
3/2/2010,0.62925,0.6463,0.62925,0.6374,2.58E+11,0.01705,0.005554327,1118.31,4701.9,Bull
3/3/2010,0.63745,0.6526,0.6286,0.6466,2.34E+11,0.024,0.006223641,1118.79,4735.7,Bear
3/4/2010,0.6466,0.64835,0.6355,0.6386,1.97E+11,-0.01285,-0.005406786,1122.97,4750.5,Bull
3/5/2010,0.6387,0.64715,0.6368,0.6399,1.63E+11,0.01035,0.000883196,1138.7,4767.2,Bull
3/7/2010,0.6406,0.64315,0.6395,0.64285,7203000000,0.00365,0.001997538,1138.7,4767.2,Bear
3/8/2010,0.643,0.645,0.6305,0.6344,1.85E+11,-0.0145,-0.005746474,1138.5,4807.9,Bull
3/9/2010,0.6344,0.6488,0.6338,0.64785,2.33E+11,0.015,0.009111289,1140.45,4820.1,Bull
3/10/2010,0.64775,0.6525,0.6399,0.648,2.12E+11,0.0126,0.000100543,1145.61,4820,Bull
3/11/2010,0.648,0.6576,0.6412,0.65385,2.59E+11,0.0164,0.003903122,1150.24,4814.2,Bull
3/12/2010,0.65395,0.66035,0.65175,0.6581,2.05E+11,0.0086,0.002813763,1149.99,4818.1,Bear
3/14/2010,0.6575,0.6584,0.6526,0.65635,8543800000,-0.0058,-0.001156401,1149.99,4818.1,Bull
3/15/2010,0.6564,0.6637,0.6545,0.6594,1.62E+11,0.0092,0.002013453,1150.51,4784.1,Bull
3/16/2010,0.65935,0.6628,0.65665,0.6627,1.89E+11,0.00615,0.002168028,1159.46,4797.2,Bull
3/17/2010,0.66275,0.68145,0.65645,0.6781,2.27E+11,0.025,0.009976774,1166.21,4853.2,Bull
3/18/2010,0.6782,0.6943,0.6723,0.6877,3.31E+11,0.022,0.00610528,1165.83,4863.1,Bear
3/19/2010,0.6877,0.69315,0.685,0.6868,2.60E+11,-0.00815,-0.000568738,1159.9,4872.2,Bull
3/21/2010,0.687,0.69325,0.6862,0.6911,8795000000,0.00705,0.002710606,1159.9,4872.2,Bull
3/22/2010,0.6911,0.7061,0.6904,0.7037,2.90E+11,0.0157,0.007846658,1165.81,4830.2,Bear
3/23/2010,0.7038,0.7094,0.69325,0.69915,3.14E+11,-0.01615,-0.002817189,1174.17,4874.8,Bear
3/24/2010,0.6992,0.705,0.6903,0.6987,3.00E+11,-0.0147,-0.000279619,1167.72,4891.5,Bull
3/25/2010,0.6987,0.704,0.6978,0.70195,2.76E+11,0.0062,0.002015435,1165.73,4885.4,Bear
3/26/2010,0.702,0.703,0.68655,0.6937,2.27E+11,-0.01645,-0.005134484,1166.59,4896.9,Bear
3/28/2010,0.6938,0.6938,0.6872,0.6901,11003320000,-0.0066,-0.002259667,1166.59,4896.9,Bear
3/29/2010,0.6901,0.6922,0.6769,0.68,2.77E+11,-0.0153,-0.006403115,1173.22,4897.3,Bull
3/30/2010,0.6802,0.6969,0.6792,0.6922,3.13E+11,0.0177,0.007722682,1173.27,4916.8,Bull
3/31/2010,0.69215,0.7,0.6853,0.6982,3.20E+11,0.0147,0.00374825,1169.43,4875.5,Bull
4/1/2010,0.6981,0.7198,0.69745,0.7196,3.38E+11,0.02235,0.01311131,1178.1,4907.7,Bear
4/2/2010,0.71975,0.7229,0.70565,0.7147,2.71E+11,-0.01725,-0.002967373,1178.1,4907.7,Bull
4/4/2010,0.7153,0.7182,0.7138,0.7175,14799000000,0.0044,0.001698123,1178.1,4907.7,Bear
4/5/2010,0.7175,0.7209,0.7065,0.70655,3.30E+11,-0.0144,-0.006679005,1187.44,4907.7,Bull
4/6/2010,0.7066,0.7169,0.7043,0.712,3.62E+11,0.0126,0.003337093,1189.44,4953.7,Bear
4/7/2010,0.712,0.71275,0.7032,0.708,2.92E+11,-0.00955,-0.002446736,1182.45,4960.9,Bull
4/8/2010,0.708,0.72045,0.7051,0.71855,2.72E+11,0.01535,0.006423736,1186.44,4937.9,Bull
4/9/2010,0.7185,0.7208,0.71703,0.7194,72907000000,0.00377,0.00051344,1194.37,4948.1,Bull
4/11/2010,0.7199,0.7298,0.7181,0.7215,8092000000,0.0117,0.001265902,1194.37,4948.1,Bull
4/12/2010,0.7216,0.7323,0.7184,0.7318,1.23E+11,0.0139,0.00615607,1196.48,4984.3,Bear
4/13/2010,0.73175,0.7319,0.72,0.72295,2.63E+11,-0.0119,-0.005284143,1197.3,4951.6,Bull
4/14/2010,0.72295,0.7295,0.7147,0.72765,2.97E+11,0.0148,0.002814272,1210.65,4994.7,Bear
4/15/2010,0.72765,0.73155,0.71375,0.7198,3.20E+11,-0.0178,-0.004710691,1211.67,5001.9,Bull
4/16/2010,0.7198,0.72285,0.7166,0.7217,2.55E+11,0.00625,0.001144863,1192.13,4984.7,Bear
4/18/2010,0.7207,0.725,0.71945,0.71945,14015000000,-0.00555,-0.001356088,1192.13,4984.7,Bear
4/19/2010,0.7193,0.72095,0.6953,0.69755,2.85E+11,-0.02565,-0.013425274,1197.52,4915.1,Bull
4/20/2010,0.69755,0.71295,0.69725,0.7071,3.14E+11,0.0157,0.005905494,1207.17,4925.8,Bear
4/21/2010,0.70705,0.7117,0.7002,0.70605,3.34E+11,-0.0115,-0.00064538,1205.94,4954.3,Bull
4/22/2010,0.70605,0.71555,0.70285,0.7121,3.31E+11,0.0127,0.003705528,1208.67,4907.4,Bull
4/23/2010,0.7121,0.7239,0.7107,0.7228,3.10E+11,0.0132,0.006477158,1217.28,4881.5,Bear
4/25/2010,0.7238,0.7239,0.7166,0.7167,17865000000,-0.0073,-0.003680739,1217.28,4881.5,Bear
4/26/2010,0.7167,0.71815,0.70585,0.7065,3.73E+11,-0.0123,-0.006225238,1212.05,4881.5,Bull
4/27/2010,0.7065,0.7101,0.6989,0.707,3.74E+11,0.0112,0.000307248,1183.71,4880,Bull
4/28/2010,0.7069,0.73,0.70675,0.72535,3.99E+11,0.02325,0.011128202,1191.36,4822.8,Bull
4/29/2010,0.72535,0.7383,0.72355,0.72895,4.22E+11,0.01475,0.002150125,1206.78,4785.6,Bull
4/30/2010,0.7289,0.7345,0.72475,0.7302,2.33E+11,0.00975,0.000744088,1186.69,4807.4,Bull
5/2/2010,0.7301,0.73459,0.729,0.73288,17457000000,0.00559,0.001591042,1186.69,4807.4,Bull
5/3/2010,0.73323,0.7417,0.7313,0.7416,2.77E+11,0.0104,0.005136851,1202.26,4785.5,Bear
5/4/2010,0.7416,0.7479,0.7371,0.7389,3.78E+11,-0.0108,-0.001584055,1173.6,4737.1,Bull
5/5/2010,0.7389,0.75025,0.73355,0.7481,3.83E+11,0.0167,0.005373988,1165.87,4674,Bull
5/6/2010,0.7481,0.7616,0.74575,0.755,3.87E+11,0.01585,0.003987297,1128.15,4573.2,Bull
5/7/2010,0.755,0.7707,0.7507,0.7683,3.12E+11,0.02,0.007583882,1110.88,4480.7,Bull
5/9/2010,0.7678,0.7711,0.7667,0.7686,11919380000,0.0044,0.000169547,1110.88,4480.7,Bear
5/10/2010,0.7686,0.76971,0.7567,0.75925,2.73E+11,-0.01301,-0.00531558,1159.73,4599.8,Bull
5/11/2010,0.75925,0.76975,0.75615,0.76765,3.52E+11,0.0136,0.004778454,1155.79,4548,Bear
5/12/2010,0.7676,0.77035,0.75075,0.7526,3.40E+11,-0.0196,-0.00859904,1171.67,4573,Bull
5/13/2010,0.75255,0.7618,0.7466,0.75905,3.78E+11,0.0152,0.003706171,1157.44,4652.8,Bear
5/14/2010,0.759,0.76075,0.7476,0.749,3.06E+11,-0.01315,-0.005788567,1135.68,4611.1,Bear
5/16/2010,0.7495,0.7504,0.7465,0.7472,18208900000,-0.0039,-0.001044954,1135.68,4611.1,Bull
5/17/2010,0.7473,0.76675,0.74495,0.764,3.49E+11,0.0218,0.009656495,1136.94,4467.2,Bull
5/18/2010,0.764,0.7784,0.76295,0.77455,4.09E+11,0.01545,0.0059561,1120.8,4470.7,Bear
5/19/2010,0.7744,0.7808,0.76855,0.7742,4.35E+11,-0.01225,-0.000196291,1115.05,4387.1,Bull
5/20/2010,0.7742,0.78055,0.7668,0.78025,4.19E+11,0.01375,0.00338061,1071.59,4316.5,Bull
5/21/2010,0.78025,0.7867,0.77715,0.7824,3.07E+11,0.00955,0.001195064,1087.69,4305.4,Bull
5/23/2010,0.7836,0.7836,0.7791,0.7827,8752000000,0.0045,0.000166492,1087.69,4305.4,Bear
5/24/2010,0.783,0.78315,0.77705,0.7804,1.69E+11,-0.0061,-0.001278073,1073.65,4395.4,Bull
5/25/2010,0.7805,0.7887,0.7702,0.7875,4.28E+11,0.0185,0.003933302,1074.03,4265.3,Bear
5/26/2010,0.7875,0.7891,0.77435,0.7784,3.62E+11,-0.01475,-0.005047735,1067.95,4307.2,Bull
5/27/2010,0.7783,0.7868,0.7758,0.78535,4.32E+11,0.011,0.003860421,1103.06,4379.2,Bull
5/28/2010,0.7854,0.8017,0.78465,0.8009,4.35E+11,0.01705,0.008515046,1089.41,4457.5,Bear
5/30/2010,0.8015,0.8073,0.79905,0.79975,17988400000,-0.00825,-0.000624045,1089.41,4457.5,Bull
5/31/2010,0.7997,0.8152,0.79905,0.8112,5.29E+11,0.01615,0.006173693,1089.41,4429.7,Bull
6/1/2010,0.8111,0.8231,0.80495,0.8188,5.18E+11,0.01815,0.004049892,1070.71,4413.1,Bear
6/2/2010,0.8188,0.82635,0.79315,0.8021,5.14E+11,-0.0332,-0.008949318,1098.38,4381,Bear
6/3/2010,0.8021,0.809,0.78735,0.79995,4.23E+11,-0.02165,-0.001165674,1102.83,4486,Bear
6/4/2010,0.79995,0.8123,0.7917,0.7921,3.49E+11,-0.0206,-0.004282829,1064.88,4449.4,Bull
6/6/2010,0.7935,0.7964,0.79235,0.7953,7976000000,0.00405,0.001750969,1064.88,4449.4,Bear
6/7/2010,0.7952,0.7987,0.7827,0.7917,3.49E+11,-0.016,-0.001970338,1050.47,4325.9,Bull
6/8/2010,0.7918,0.80435,0.7853,0.8004,3.90E+11,0.01905,0.004746435,1062,4381.2,Bull
6/9/2010,0.8007,0.81345,0.79655,0.8029,3.81E+11,0.0169,0.001354378,1055.69,4385.3,Bull
6/10/2010,0.8029,0.8237,0.80285,0.8202,4.31E+11,0.02085,0.009258307,1086.84,4435.3,Bear
6/11/2010,0.8202,0.8206,0.80575,0.8138,3.71E+11,-0.01485,-0.003402079,1091.6,4505.5,Bear
6/13/2010,0.8127,0.8137,0.80584,0.80783,27846000000,-0.00786,-0.003197708,1091.6,4505.5,Bear
6/14/2010,0.80758,0.80893,0.7903,0.79402,4.29E+11,-0.01863,-0.007488536,1089.63,4505.5,Bear
6/15/2010,0.79402,0.80637,0.78584,0.78768,4.20E+11,-0.02053,-0.003481623,1115.23,4505,Bull
6/16/2010,0.78768,0.79963,0.78485,0.79632,4.11E+11,0.01478,0.004737805,1114.61,4505,Bull
6/17/2010,0.79632,0.80515,0.79122,0.79917,4.00E+11,0.01393,0.001551549,1116.04,4527.3,Bull
6/18/2010,0.79917,0.8118,0.7982,0.8054,3.66E+11,0.0136,0.003372453,1117.51,4551.9,Bear
6/20/2010,0.8065,0.8096,0.8006,0.80215,11801400000,-0.009,-0.001756037,1117.51,4551.9,Bear
6/21/2010,0.8022,0.8027,0.781,0.78315,4.22E+11,-0.0217,-0.010410636,1113.2,4612.6,Bull
6/22/2010,0.78315,0.798,0.7789,0.7942,4.86E+11,0.0191,0.00608493,1095.31,4558.3,Bull
6/23/2010,0.79415,0.8054,0.79275,0.7969,4.55E+11,0.01265,0.001473944,1092.04,4486.1,Bull
6/24/2010,0.797,0.80455,0.79315,0.80412,4.10E+11,0.0114,0.003917037,1073.69,4479.7,Bull
6/25/2010,0.80453,0.8087,0.80275,0.8073,3.08E+11,0.00595,0.001714088,1076.76,4413,Bear
6/27/2010,0.8076,0.8078,0.80512,0.80695,8670000000,-0.00268,-0.000188327,1076.76,4413,Bull
6/28/2010,0.80695,0.8113,0.79835,0.8097,3.39E+11,0.01295,0.001477513,1074.57,4384.5,Bear
6/29/2010,0.8098,0.8155,0.80385,0.8067,4.18E+11,-0.01165,-0.001612082,1041.24,4345.7,Bull
6/30/2010,0.80675,0.8108,0.80235,0.80895,3.40E+11,0.00845,0.001209622,1030.71,4301.5,Bear
7/1/2010,0.8089,0.8094,0.79,0.79285,3.14E+11,-0.0194,-0.008730649,1027.37,4237.5,Bull
7/2/2010,0.7927,0.80065,0.79205,0.7967,2.30E+11,0.0086,0.002103787,1022.58,4238.7,Bear
7/4/2010,0.7973,0.7975,0.7925,0.7949,14422000000,-0.005,-0.00098232,1022.58,4238.7,Bull
7/5/2010,0.7949,0.798,0.78785,0.79735,6.96E+11,0.01015,0.001336502,1022.58,4222.1,Bear
7/6/2010,0.79735,0.8038,0.7855,0.7868,7.76E+11,-0.0183,-0.005784647,1028.06,4276.1,Bear
7/7/2010,0.78675,0.78905,0.7723,0.77725,8.00E+11,-0.01675,-0.005303621,1060.27,4254.6,Bull
7/8/2010,0.7773,0.7861,0.7767,0.7844,7.88E+11,0.0094,0.003976854,1070.25,4356.9,Bear
7/9/2010,0.78435,0.78445,0.77385,0.7789,7.16E+11,-0.0106,-0.003055881,1077.96,4396.3,Bull
7/11/2010,0.779,0.7809,0.7775,0.7808,13851680000,0.0034,0.001058101,1077.96,4396.3,Bull
7/12/2010,0.7808,0.78455,0.77015,0.7837,8.56E+11,0.0144,0.001610042,1078.75,4409.9,Bull
7/13/2010,0.7837,0.79485,0.78135,0.7946,8.49E+11,0.0135,0.005998714,1095.34,4380.3,Bull
7/14/2010,0.79465,0.8055,0.79245,0.8016,8.01E+11,0.01305,0.003809148,1095.17,4462.4,Bull
7/15/2010,0.80155,0.8072,0.79595,0.80315,6.28E+11,0.01125,0.000838955,1096.48,4442.6,Bear
7/16/2010,0.80315,0.804,0.797,0.8018,7.28E+11,-0.007,-0.000730612,1064.88,4422.7,Bull
7/18/2010,0.8029,0.8045,0.7998,0.8044,11900800000,0.0047,0.00140601,1064.88,4422.7,Bull
7/19/2010,0.80435,0.81805,0.804,0.8136,8.19E+11,0.01405,0.004938878,1071.25,4358.3,Bull
7/20/2010,0.8138,0.8193,0.8089,0.8149,8.05E+11,0.0104,0.000693378,1083.48,4403.6,Bull
7/21/2010,0.81495,0.82135,0.8099,0.8154,8.60E+11,0.01145,0.000266389,1069.59,4412.7,Bear
7/22/2010,0.81535,0.82215,0.8108,0.8147,8.01E+11,-0.01135,-0.000372991,1093.67,4374.7,Bull
7/23/2010,0.81465,0.8189,0.8123,0.8171,7.12E+11,0.0066,0.001277494,1102.66,4458.4,Bear
7/25/2010,0.8176,0.8195,0.8153,0.8158,17365000000,-0.0042,-0.00069151,1102.66,4458.4,Bull
7/26/2010,0.81575,0.82595,0.8145,0.822,1.10E+12,0.01145,0.003288117,1115.01,4486.1,Bull
7/27/2010,0.82205,0.8338,0.82,0.8238,9.44E+11,0.0138,0.00094997,1113.84,4497.4,Bear
7/28/2010,0.8237,0.8278,0.8125,0.8151,1.11E+12,-0.0153,-0.004610894,1106.13,4529.9,Bull
7/29/2010,0.8151,0.82865,0.8151,0.82485,9.04E+11,0.01355,0.005164086,1101.53,4524.1,Bull
7/30/2010,0.82485,0.8366,0.82405,0.836,7.30E+11,0.01255,0.005831299,1101.6,4493.5,Bull
8/1/2010,0.8356,0.8393,0.83378,0.83815,22300770000,0.00552,0.001115472,1101.6,4493.5,Bull
8/2/2010,0.83815,0.84395,0.83505,0.8427,7.83E+11,0.0089,0.002351245,1125.86,4541.6,Bull
8/3/2010,0.8427,0.8471,0.8385,0.8445,8.00E+11,0.0086,0.00092666,1120.46,4571.6,Bear
8/4/2010,0.84445,0.845,0.8361,0.8406,8.70E+11,-0.0089,-0.002010268,1127.24,4542.1,Bull
8/5/2010,0.8406,0.8459,0.8368,0.8406,8.04E+11,-0.0091,0,1125.81,4566.5,Bear
8/6/2010,0.8407,0.8453,0.83445,0.8362,4.13E+11,-0.01085,-0.002279222,1121.64,4566.1,Bull
8/8/2010,0.8375,0.8375,0.83315,0.83635,7438600000,0.00435,7.79E-05,1121.64,4566.1,Bear
8/9/2010,0.83635,0.843,0.83305,0.83625,2.78E+11,-0.00995,-5.19E-05,1127.79,4594.9,Bear
8/10/2010,0.83625,0.8389,0.8276,0.8295,3.36E+11,-0.0113,-0.00351974,1121.06,4540.7,Bull
8/11/2010,0.8295,0.83705,0.818,0.83385,4.58E+11,0.01905,0.002271543,1089.47,4455.5,Bull
8/12/2010,0.83405,0.8451,0.83295,0.8427,3.23E+11,0.01215,0.004585061,1083.61,4400.9,Bear
8/13/2010,0.8424,0.8478,0.8275,0.8325,3.61E+11,-0.0203,-0.005288752,1079.25,4459.6,Bear
8/15/2010,0.833,0.833,0.8277,0.8293,9296000000,-0.0053,-0.001672577,1079.25,4459.6,Bear
8/16/2010,0.8293,0.8297,0.8155,0.8232,6.19E+11,-0.0142,-0.003206304,1079.38,4438.5,Bull
8/17/2010,0.8232,0.83045,0.81955,0.8293,4.37E+11,0.0109,0.003206304,1092.54,4477,Bull
8/18/2010,0.8294,0.8313,0.8175,0.8301,3.81E+11,0.0138,0.000418748,1094.16,4474.9,Bull
8/19/2010,0.83005,0.8333,0.8269,0.8318,3.32E+11,0.0064,0.000888502,1075.63,4479,Bull
8/20/2010,0.8318,0.8393,0.8216,0.8336,3.27E+11,0.0177,0.00093879,1071.69,4430.9,Bull
8/22/2010,0.8352,0.8384,0.8336,0.8383,10125700000,0.0048,0.00244176,1071.69,4430.9,Bear
8/23/2010,0.8383,0.8429,0.83575,0.8372,4.28E+11,-0.00715,-0.000570246,1067.36,4429,Bear
8/24/2010,0.8372,0.8427,0.8331,0.8333,4.44E+11,-0.0096,-0.002027838,1051.87,4381.3,Bear
8/25/2010,0.8333,0.83875,0.82525,0.8272,4.30E+11,-0.0135,-0.003190856,1055.33,4320.1,Bull
8/26/2010,0.8273,0.84175,0.8239,0.84045,4.28E+11,0.01785,0.006901356,1047.22,4356,Bear
8/27/2010,0.84045,0.847,0.8379,0.8404,4.04E+11,-0.0091,-2.58E-05,1064.59,4370.1,Bull
8/29/2010,0.8424,0.84268,0.83975,0.84175,7717500000,0.00293,0.000697081,1064.59,4370.1,Bull
8/30/2010,0.84175,0.84575,0.8339,0.84245,3.40E+11,0.01185,0.00036101,1048.92,4452.7,Bear
8/31/2010,0.84245,0.84495,0.8244,0.82555,4.55E+11,-0.02055,-0.008800753,1049.33,4404.2,Bull
9/1/2010,0.82555,0.8373,0.82395,0.8346,4.53E+11,0.01335,0.004734999,1080.29,4495.7,Bull
9/2/2010,0.8346,0.8427,0.8317,0.8394,4.03E+11,0.011,0.002490584,1090.1,4532.7,Bull
9/3/2010,0.83935,0.8535,0.8378,0.8506,3.34E+11,0.0157,0.005756414,1104.51,4541.2,Bull
9/5/2010,0.851,0.8538,0.8505,0.8531,4823000000,0.0033,0.001274564,1104.51,4541.2,Bull
9/6/2010,0.853,0.8577,0.85105,0.8552,2.02E+11,0.00665,0.00106775,1104.51,4575.5,Bull
9/7/2010,0.85515,0.86575,0.8528,0.8633,4.42E+11,0.01295,0.004094049,1091.84,4573.2,Bear
