@relation whatever

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Range numeric
@attribute Change numeric
@attribute SP500 numeric
@attribute NIKKEI numeric
@attribute Class { Bear , Bull } 


@data
93.145 , 93.41 , 92.06 , 92.45 , 6.00E+11 , -1.35 , -0.003252632 , 1105.98 , 10022.59 , Bull 
92.455 , 93.375 , 91.58 , 92.8 , 6.88E+11 , 1.795 , 0.001641061 , 1105.98 , 10022.59 , Bear 
92.47 , 93.16 , 92.47 , 92.765 , 6500000000 , -0.69 , -0.000163827 , 1103.25 , 10167.6 , Bull 
92.76 , 93.905 , 92.545 , 92.985 , 6.21E+11 , 1.36 , 0.001028746 , 1091.94 , 10140.47 , Bear 
92.985 , 93.055 , 91.93 , 92.325 , 6.51E+11 , -1.125 , -0.003093579 , 1095.95 , 10004.72 , Bull 
92.315 , 93.03 , 92.27 , 92.83 , 5.97E+11 , 0.76 , 0.002369034 , 1102.35 , 9862.82 , Bear 
92.83 , 92.845 , 91.155 , 91.52 , 4.87E+11 , -1.69 , -0.006172339 , 1106.41 , 10107.87 , Bear 
91.52 , 91.855 , 88.06 , 91.2 , 4.46E+11 , -3.795 , -0.001521173 , 1106.41 , 10107.87 , Bear 
91.16 , 91.98 , 90.45 , 90.7 , 16040000000 , -1.53 , -0.002387551 , 1114.11 , 10105.68 , Bear 
90.71 , 91.345 , 90.24 , 90.525 , 4.74E+11 , -1.105 , -0.000838754 , 1107.93 , 10083.48 , Bear 
90.525 , 90.625 , 88.62 , 88.69 , 4.90E+11 , -2.005 , -0.008893879 , 1109.18 , 10177.41 , Bear 
88.69 , 89.21 , 87.125 , 87.275 , 5.69E+11 , -2.085 , -0.006984797 , 1096.08 , 10163.8 , Bull 
87.275 , 90.015 , 87.25 , 89.515 , 4.31E+11 , 2.765 , 0.011005959 , 1102.47 , 10142.05 , Bear 
89.515 , 89.84 , 88.41 , 89.32 , 5.31E+11 , -1.43 , -0.000947102 , 1102.47 , 10142.05 , Bull 
89.23 , 89.56 , 89.06 , 89.515 , 12099000000 , 0.5 , 0.000947102 , 1114.05 , 10183.47 , Bull 
89.505 , 90.465 , 89.505 , 90.15 , 5.02E+11 , 0.96 , 0.003069915 , 1118.02 , 10378.03 , Bull 
90.15 , 90.975 , 89.855 , 90.865 , 2.39E+11 , 1.12 , 0.0034309 , 1120.59 , 10378.03 , Bear 
90.865 , 90.895 , 90.22 , 90.49 , 2.28E+11 , -0.675 , -0.001796043 , 1126.48 , 10536.92 , Bull 
90.49 , 91.3 , 90.2 , 90.495 , 14934000000 , 1.1 , 2.39962E-05 , 1126.48 , 10494.71 , Bull 
90.5 , 90.825 , 90.31 , 90.77 , 1.17E+11 , 0.515 , 0.001317751 , 1126.48 , 10494.71 , Bear 
90.68 , 90.755 , 90.555 , 90.625 , 9477000000 , -0.2 , -0.000694316 , 1127.78 , 10634.23 , Bull 
90.625 , 90.75 , 89.75 , 90.655 , 2.49E+11 , 1 , 0.000143743 , 1126.2 , 10638.06 , Bear 
90.655 , 90.965 , 90.005 , 90.3 , 2.74E+11 , -0.96 , -0.001704012 , 1126.42 , 10546.44 , Bull 
90.3 , 91.29 , 89.46 , 90.64 , 1.77E+11 , 1.83 , 0.001632147 , 1115.1 , 10546.44 , Bull 
90.64 , 92.405 , 90.64 , 91.78 , 2.40E+11 , 1.765 , 0.005428157 , 1115.1 , 10546.44 , Bull 
92.26 , 92.35 , 91.78 , 92.07 , 15896000000 , 0.57 , 0.00137009 , 1115.1 , 10546.44 , Bull 
92.065 , 93.585 , 91.795 , 93.22 , 6.75E+11 , 1.79 , 0.005390955 , 1132.99 , 10654.79 , Bull 
93.22 , 94.63 , 92.83 , 93.385 , 7.05E+11 , 1.8 , 0.000768025 , 1136.52 , 10681.83 , Bear 
93.38 , 94.13 , 92.33 , 92.735 , 5.49E+11 , -1.8 , -0.003033447 , 1137.14 , 10731.45 , Bear 
92.735 , 92.925 , 90.84 , 91.375 , 6.74E+11 , -2.085 , -0.006416286 , 1141.69 , 10681.66 , Bear 
91.385 , 91.655 , 90.15 , 90.42 , 6.22E+11 , -1.505 , -0.004562887 , 1144.98 , 10798.32 , Bear 
90.23 , 90.39 , 89.905 , 90.135 , 15313000000 , -0.485 , -0.00137104 , 1144.98 , 10798.32 , Bear 
90.13 , 90.26 , 88.875 , 89.43 , 4.08E+11 , -1.385 , -0.003410232 , 1146.98 , 10798.32 , Bear 
89.435 , 89.875 , 88.785 , 89.37 , 5.93E+11 , -1.09 , -0.000291473 , 1136.22 , 10879.14 , Bear 
89.37 , 89.965 , 88.6 , 89.13 , 5.62E+11 , -1.365 , -0.001167851 , 1145.68 , 10735.03 , Bull 
89.135 , 90.025 , 88.47 , 89.965 , 5.76E+11 , 1.555 , 0.004049678 , 1148.46 , 10907.68 , Bull 
89.97 , 90.91 , 89.83 , 90.7 , 5.93E+11 , 1.08 , 0.003533703 , 1136.03 , 10982.1 , Bull 
90.58 , 91.29 , 90.55 , 91.2 , 25310000000 , 0.74 , 0.002387551 , 1136.03 , 10982.1 , Bear 
91.2 , 91.235 , 90.145 , 90.635 , 4.68E+11 , -1.09 , -0.002698899 , 1136.03 , 10855.08 , Bear 
90.635 , 90.97 , 89.67 , 89.82 , 5.09E+11 , -1.3 , -0.003922888 , 1150.23 , 10764.9 , Bear 
89.82 , 90.155 , 87.085 , 89.05 , 4.07E+11 , -3.07 , -0.003739127 , 1138.04 , 10737.52 , Bull 
89.05 , 89.55 , 88.065 , 89.14 , 4.21E+11 , 1.485 , 0.000438706 , 1116.48 , 10868.41 , Bear 
89.13 , 89.63 , 87.985 , 88.8 , 4.72E+11 , -1.645 , -0.001659664 , 1091.76 , 10590.55 , Bear 
88.81 , 88.83 , 88.255 , 88.43 , 8070000000 , -0.575 , -0.001813341 , 1091.76 , 10590.55 , Bull 
88.425 , 89.685 , 88.42 , 89.27 , 4.74E+11 , 1.265 , 0.00410591 , 1096.78 , 10512.69 , Bull 
89.27 , 90.07 , 88.43 , 89.33 , 5.94E+11 , 1.64 , 0.000291799 , 1092.17 , 10325.28 , Bull 
89.33 , 90.765 , 88.875 , 90.49 , 6.48E+11 , 1.89 , 0.005603254 , 1097.5 , 10252.08 , Bear 
90.48 , 90.655 , 89.47 , 89.915 , 6.78E+11 , -1.185 , -0.00276844 , 1084.53 , 10414.29 , Bear 
89.915 , 90.08 , 89.165 , 89.87 , 6.58E+11 , -0.915 , -0.000217407 , 1073.87 , 10198.04 , Bear 
89.92 , 90.06 , 89.6 , 89.7 , 12108000000 , -0.46 , -0.000822299 , 1073.87 , 10198.04 , Bear 
89.7 , 89.98 , 88.805 , 89.35 , 5.78E+11 , -1.175 , -0.001697886 , 1089.19 , 10205.02 , Bull 
89.35 , 89.98 , 88.59 , 89.365 , 6.08E+11 , 1.39 , 7.29029E-05 , 1103.32 , 10371.09 , Bull 
89.37 , 89.78 , 88.82 , 89.45 , 6.96E+11 , 0.96 , 0.000412885 , 1097.28 , 10404.33 , Bull 
89.45 , 92.25 , 89.215 , 91.17 , 6.59E+11 , 3.035 , 0.00827161 , 1063.11 , 10355.98 , Bull 
91.17 , 92.21 , 90.73 , 91.8 , 6.28E+11 , 1.48 , 0.002990726 , 1066.19 , 10057.09 , Bear 
91.86 , 91.86 , 91.77 , 91.77 , 8000000 , -0.09 , -0.000141949 , 1066.19 , 10057.09 , Bull 
91.99 , 92.41 , 91.63 , 92.06 , 15643000000 , 0.78 , 0.001370239 , 1066.19 , 10057.09 , Bear 
92.065 , 92.11 , 90.88 , 91.32 , 6.54E+11 , -1.23 , -0.003505068 , 1056.74 , 9951.82 , Bear 
91.325 , 91.66 , 90.125 , 90.445 , 8.09E+11 , -1.535 , -0.00418134 , 1070.52 , 9932.9 , Bear 
90.445 , 90.76 , 89.7 , 90.3 , 4.82E+11 , -1.06 , -0.000696813 , 1068.13 , 9963.99 , Bull 
90.3 , 91.115 , 89.81 , 90.67 , 5.64E+11 , 1.305 , 0.001775865 , 1078.47 , 9963.99 , Bull 
90.675 , 92.135 , 90.53 , 91.94 , 5.21E+11 , 1.605 , 0.006040884 , 1075.51 , 10092.19 , Bear 
91.91 , 91.96 , 91.12 , 91.48 , 19849000000 , -0.84 , -0.002178343 , 1075.51 , 10092.19 , Bull 
91.48 , 92.07 , 91.42 , 91.71 , 3.54E+11 , 0.65 , 0.001090538 , 1075.51 , 10013.3 , Bull 
91.715 , 92.75 , 91.56 , 92.29 , 5.31E+11 , 1.19 , 0.002737953 , 1094.87 , 10034.25 , Bull 
92.285 , 93.955 , 92.08 , 93.64 , 5.15E+11 , 1.875 , 0.006306759 , 1099.51 , 10306.83 , Bull 
93.645 , 94.46 , 93.295 , 94.01 , 5.40E+11 , 1.165 , 0.001712648 , 1106.75 , 10335.69 , Bear 
94.01 , 94.38 , 92.51 , 93.29 , 6.29E+11 , -1.87 , -0.00333896 , 1109.17 , 10123.58 , Bull 
93.3 , 93.645 , 93.11 , 93.495 , 15996000000 , 0.535 , 0.000953293 , 1109.17 , 10123.58 , Bull 
93.495 , 94.945 , 92.76 , 94.365 , 7.83E+11 , 2.185 , 0.004022558 , 1108.01 , 10400.47 , Bull 
94.365 , 96.93 , 94.26 , 96.56 , 5.55E+11 , 2.67 , 0.009986313 , 1094.6 , 10352.1 , Bull 
96.56 , 97.79 , 96.355 , 97.39 , 6.62E+11 , 1.435 , 0.003717109 , 1105.24 , 10198.83 , Bull 
97.39 , 98.715 , 97.31 , 98.34 , 4.89E+11 , 1.405 , 0.004215838 , 1102.94 , 10101.96 , Bear 
98.34 , 98.355 , 96.85 , 97.55 , 5.01E+11 , -1.505 , -0.00350293 , 1104.49 , 10126.03 , Bear 
97.58 , 97.785 , 97.16 , 97.2 , 13901000000 , -0.625 , -0.001561009 , 1104.49 , 10126.03 , Bear 
97.2 , 97.905 , 96.91 , 97.075 , 5.55E+11 , -0.995 , -0.000558866 , 1115.71 , 10172.06 , Bull 
97.08 , 98.595 , 97.02 , 98.52 , 5.43E+11 , 1.575 , 0.006417004 , 1118.31 , 10221.84 , Bull 
98.515 , 99.48 , 98.19 , 99.02 , 5.42E+11 , 1.29 , 0.002198519 , 1118.79 , 10253.14 , Bear 
99.015 , 99.675 , 97.715 , 98.135 , 4.39E+11 , -1.96 , -0.003898995 , 1122.97 , 10145.72 , Bull 
98.135 , 98.51 , 96.58 , 98.25 , 5.42E+11 , 1.93 , 0.000508632 , 1138.7 , 10368.96 , Bear 
98.26 , 98.41 , 97.895 , 97.94 , 19466000000 , -0.515 , -0.001372459 , 1138.7 , 10368.96 , Bull 
97.94 , 99.19 , 97.935 , 98.94 , 5.60E+11 , 1.255 , 0.004411806 , 1138.5 , 10585.92 , Bear 
98.935 , 99.135 , 97.895 , 98.79 , 6.46E+11 , -1.24 , -0.000658921 , 1140.45 , 10567.65 , Bear 
98.785 , 98.8 , 97.035 , 97.225 , 6.26E+11 , -1.765 , -0.006935034 , 1145.61 , 10563.92 , Bull 
97.225 , 98.525 , 95.665 , 97.32 , 6.79E+11 , 2.86 , 0.000424148 , 1150.24 , 10664.95 , Bull 
97.315 , 98.66 , 97.125 , 97.98 , 6.79E+11 , 1.535 , 0.002935335 , 1149.99 , 10751.26 , Bull 
97.95 , 98.175 , 97.54 , 98.1 , 21834000000 , 0.635 , 0.000531572 , 1149.99 , 10751.26 , Bull 
98.1 , 98.645 , 97.97 , 98.235 , 6.68E+11 , 0.675 , 0.000597242 , 1150.51 , 10751.98 , Bull 
98.235 , 98.97 , 98.185 , 98.775 , 6.14E+11 , 0.785 , 0.002380789 , 1159.46 , 10721.71 , Bear 
98.785 , 98.805 , 95.645 , 96.415 , 6.79E+11 , -3.16 , -0.010502433 , 1166.21 , 10846.98 , Bear 
96.415 , 96.605 , 93.54 , 94.5 , 7.94E+11 , -3.065 , -0.008712797 , 1165.83 , 10744.03 , Bull 
94.5 , 96.265 , 94.15 , 95.89 , 5.46E+11 , 2.115 , 0.00634151 , 1159.9 , 10824.72 , Bull 
95.92 , 95.965 , 95.385 , 95.96 , 25334000000 , 0.58 , 0.000316921 , 1159.9 , 10824.72 , Bull 
95.965 , 97.34 , 95.645 , 97.095 , 7.27E+11 , 1.695 , 0.005106627 , 1165.81 , 10824.72 , Bull 
97.1 , 98.565 , 97.03 , 98.33 , 8.19E+11 , 1.535 , 0.005489173 , 1174.17 , 10774.15 , Bear 
98.33 , 98.35 , 96.915 , 97.76 , 6.62E+11 , -1.435 , -0.002524846 , 1167.72 , 10815.03 , Bull 
97.765 , 98.87 , 97.585 , 98.705 , 5.87E+11 , 1.285 , 0.00417796 , 1165.73 , 10828.85 , Bear 
98.705 , 98.765 , 97.09 , 97.87 , 5.74E+11 , -1.675 , -0.003689565 , 1166.59 , 10996.37 , Bull 
97.84 , 98.225 , 97.77 , 98.065 , 7811000000 , 0.455 , 0.000864444 , 1166.59 , 10996.37 , Bear 
98.07 , 98.32 , 95.955 , 97.4 , 4.92E+11 , -2.365 , -0.002955076 , 1173.22 , 10986.47 , Bull 
97.4 , 99.47 , 97.38 , 99.325 , 6.32E+11 , 2.09 , 0.008499617 , 1173.27 , 11097.14 , Bear 
99.32 , 99.325 , 98.215 , 98.55 , 6.03E+11 , -1.11 , -0.003401945 , 1169.43 , 11089.94 , Bull 
98.545 , 99.91 , 98.385 , 99.685 , 6.20E+11 , 1.525 , 0.004973185 , 1178.1 , 11244.4 , Bull 
99.685 , 100.39 , 99.34 , 100.27 , 6.63E+11 , 1.05 , 0.002541202 , 1178.1 , 11286.09 , Bull 
100.29 , 100.58 , 99.35 , 100.55 , 29643000000 , 1.23 , 0.00121106 , 1178.1 , 11286.09 , Bear 
100.56 , 101.44 , 100.4 , 100.415 , 6.63E+11 , -1.04 , -0.000583482 , 1187.44 , 11339.3 , Bull 
100.415 , 100.86 , 99.84 , 100.655 , 6.16E+11 , 1.02 , 0.001036761 , 1189.44 , 11282.32 , Bear 
100.655 , 100.865 , 99.31 , 99.875 , 6.60E+11 , -1.555 , -0.003378561 , 1182.45 , 11292.83 , Bull 
99.875 , 100.68 , 99.68 , 100.62 , 4.61E+11 , 1 , 0.003227521 , 1186.44 , 11168.2 , Bear 
100.62 , 100.725 , 100.18 , 100.21 , 81108000000 , -0.545 , -0.001773251 , 1194.37 , 11204.34 , Bull 
100.22 , 100.44 , 100.18 , 100.41 , 5940000000 , 0.26 , 0.000865905 , 1194.37 , 11204.34 , Bear 
100.41 , 100.725 , 99.85 , 100.33 , 2.56E+11 , -0.875 , -0.000346155 , 1196.48 , 11251.9 , Bear 
100.33 , 100.425 , 98.72 , 99 , 5.14E+11 , -1.705 , -0.005795618 , 1197.3 , 11161.23 , Bull 
99 , 99.66 , 98.145 , 99.255 , 5.47E+11 , 1.515 , 0.001117199 , 1210.65 , 11204.9 , Bull 
99.255 , 99.6 , 98.525 , 99.47 , 6.71E+11 , 1.075 , 0.000939724 , 1211.67 , 11273.79 , Bear 
99.465 , 99.755 , 98.71 , 99.12 , 5.27E+11 , -1.045 , -0.001530825 , 1192.13 , 11102.18 , Bull 
99.12 , 99.41 , 99.04 , 99.31 , 7003000000 , 0.37 , 0.000831689 , 1192.13 , 11102.18 , Bear 
99.305 , 99.38 , 97.65 , 97.76 , 4.13E+11 , -1.73 , -0.006831789 , 1197.52 , 10908.77 , Bull 
97.76 , 98.91 , 97.72 , 98.52 , 4.85E+11 , 1.19 , 0.00336321 , 1207.17 , 10900.68 , Bear 
98.52 , 98.63 , 97.57 , 98.055 , 4.45E+11 , -1.06 , -0.002054659 , 1205.94 , 11090.05 , Bear 
98.05 , 98.435 , 97.63 , 97.86 , 4.55E+11 , -0.805 , -0.000864533 , 1208.67 , 10949.09 , Bear 
97.86 , 97.93 , 96.635 , 97.13 , 4.80E+11 , -1.295 , -0.003251823 , 1217.28 , 10914.46 , Bear 
97.16 , 97.27 , 96.615 , 96.73 , 22224000000 , -0.655 , -0.001792201 , 1217.28 , 10914.46 , Bear 
96.73 , 97.11 , 96.27 , 96.36 , 5.63E+11 , -0.84 , -0.001664396 , 1212.05 , 11165.79 , Bull 
96.36 , 96.705 , 95.625 , 96.54 , 5.60E+11 , 1.08 , 0.000810503 , 1183.71 , 11212.66 , Bull 
96.54 , 97.97 , 96.49 , 97.595 , 5.26E+11 , 1.48 , 0.004720274 , 1191.36 , 10924.79 , Bull 
97.6 , 98.99 , 97.14 , 98.89 , 5.57E+11 , 1.85 , 0.005724808 , 1206.78 , 10924.79 , Bull 
98.89 , 99.57 , 98.725 , 99.07 , 4.21E+11 , 0.845 , 0.000789786 , 1186.69 , 11057.4 , Bull 
99.26 , 99.31 , 99.14 , 99.26 , 152000000 , 0.17 , 0.000832108 , 1186.69 , 11057.4 , Bear 
99.39 , 99.56 , 98.72 , 98.84 , 3.25E+11 , -0.84 , -0.001841534 , 1202.26 , 11057.4 , Bear 
98.835 , 99.21 , 98.605 , 98.75 , 5.14E+11 , -0.605 , -0.000395632 , 1173.6 , 11057.4 , Bear 
98.75 , 99.08 , 97.935 , 98.65 , 4.58E+11 , -1.145 , -0.000440015 , 1165.87 , 11057.4 , Bull 
98.65 , 99.75 , 98.4 , 99.17 , 5.03E+11 , 1.35 , 0.002283224 , 1128.15 , 10695.69 , Bear 
99.165 , 99.57 , 98.28 , 98.39 , 4.19E+11 , -1.29 , -0.003429353 , 1110.88 , 10364.59 , Bull 
98.45 , 98.825 , 98.25 , 98.725 , 27518000000 , 0.575 , 0.001476182 , 1110.88 , 10364.59 , Bear 
98.725 , 98.795 , 97.255 , 97.595 , 8.81E+11 , -1.54 , -0.004999574 , 1159.73 , 10530.7 , Bear 
97.585 , 97.83 , 95.975 , 96.24 , 8.77E+11 , -1.855 , -0.006071954 , 1155.79 , 10411.1 , Bear 
96.24 , 96.685 , 95.115 , 95.375 , 6.78E+11 , -1.57 , -0.003921063 , 1171.67 , 10394.03 , Bull 
95.38 , 96.18 , 95.11 , 95.98 , 6.17E+11 , 1.07 , 0.002746195 , 1157.44 , 10620.55 , Bear 
95.97 , 96.08 , 94.725 , 95.24 , 4.91E+11 , -1.355 , -0.003361359 , 1135.68 , 10462.51 , Bear 
95.16 , 95.225 , 94.71 , 95 , 30750000000 , -0.515 , -0.001095781 , 1135.68 , 10462.51 , Bull 
95 , 96.46 , 94.55 , 96.31 , 8.30E+11 , 1.91 , 0.005947778 , 1136.94 , 10235.76 , Bear 
96.305 , 96.7 , 95.895 , 96.2 , 5.96E+11 , -0.805 , -0.000496311 , 1120.8 , 10242.64 , Bear 
96.2 , 96.215 , 94.45 , 94.58 , 6.33E+11 , -1.765 , -0.007375762 , 1115.05 , 10186.84 , Bear 
94.59 , 95.27 , 93.88 , 93.89 , 6.33E+11 , -1.39 , -0.003179971 , 1071.59 , 10030.31 , Bull 
93.9 , 94.915 , 93.85 , 94.77 , 6.20E+11 , 1.065 , 0.004051542 , 1087.69 , 9784.54 , Bear 
94.8 , 94.8 , 94.5 , 94.56 , 19841000000 , -0.3 , -0.000963417 , 1087.69 , 9784.54 , Bull 
94.555 , 95.205 , 94.415 , 94.915 , 3.99E+11 , 0.79 , 0.001627389 , 1073.65 , 9758.4 , Bull 
94.915 , 95.37 , 94.51 , 95.22 , 6.48E+11 , 0.86 , 0.001393325 , 1074.03 , 9459.89 , Bull 
95.22 , 95.72 , 94.65 , 95.595 , 6.87E+11 , 1.07 , 0.001707 , 1067.95 , 9522.66 , Bull 
95.58 , 97.235 , 95.485 , 96.715 , 5.85E+11 , 1.75 , 0.005058659 , 1103.06 , 9639.72 , Bear 
96.705 , 96.895 , 95 , 95.32 , 4.46E+11 , -1.895 , -0.006309802 , 1089.41 , 9762.98 , Bull 
95.33 , 95.475 , 94.85 , 95.47 , 10665000000 , 0.625 , 0.000682889 , 1089.41 , 9762.98 , Bull 
95.47 , 96.8 , 94.445 , 96.43 , 4.45E+11 , 2.355 , 0.004345244 , 1089.41 , 9768.7 , Bear 
96.435 , 96.625 , 95.32 , 95.45 , 6.32E+11 , -1.305 , -0.004436234 , 1070.71 , 9711.83 , Bull 
95.45 , 96.42 , 95.405 , 95.98 , 6.14E+11 , 1.015 , 0.002404813 , 1098.38 , 9603.24 , Bull 
95.98 , 96.97 , 95.96 , 96.635 , 6.61E+11 , 1.01 , 0.002953705 , 1102.83 , 9914.19 , Bull 
96.64 , 98.88 , 96.56 , 98.62 , 5.13E+11 , 2.32 , 0.008830547 , 1064.88 , 9901.19 , Bull 
98.65 , 98.785 , 98.435 , 98.66 , 24947000000 , 0.35 , 0.000176113 , 1064.88 , 9901.19 , Bear 
98.66 , 98.855 , 98.2 , 98.47 , 6.93E+11 , -0.655 , -0.000837173 , 1050.47 , 9520.8 , Bear 
98.465 , 98.545 , 97.25 , 97.415 , 6.95E+11 , -1.295 , -0.004678103 , 1062 , 9537.94 , Bull 
97.405 , 98.44 , 97.085 , 98.215 , 6.09E+11 , 1.355 , 0.003551986 , 1055.69 , 9439.13 , Bear 
98.215 , 98.555 , 97.29 , 97.55 , 5.33E+11 , -1.265 , -0.002950547 , 1086.84 , 9542.65 , Bull 
97.545 , 98.45 , 97.51 , 98.37 , 5.58E+11 , 0.94 , 0.003635398 , 1091.6 , 9705.25 , Bull 
98.42 , 98.59 , 97.94 , 98.41 , 11223000000 , 0.65 , 0.00017656 , 1091.6 , 9705.25 , Bear 
98.4 , 98.58 , 97.53 , 97.63 , 3.81E+11 , -1.05 , -0.003455942 , 1089.63 , 9879.85 , Bear 
97.63 , 97.72 , 95.95 , 95.99 , 4.88E+11 , -1.77 , -0.007357298 , 1115.23 , 9887.89 , Bear 
96 , 96.78 , 95.48 , 95.95 , 4.31E+11 , -1.3 , -0.000181013 , 1114.61 , 10067.15 , Bull 
95.95 , 96.7 , 95.59 , 96.68 , 3.74E+11 , 1.11 , 0.003291663 , 1116.04 , 9999.4 , Bear 
96.68 , 97.18 , 96 , 96.22 , 3.40E+11 , -1.18 , -0.002071289 , 1117.51 , 9995.02 , Bear 
96.22 , 96.33 , 95.975 , 96.085 , 14042000000 , -0.355 , -0.000609758 , 1117.51 , 9995.02 , Bear 
96.08 , 96.27 , 95.295 , 95.425 , 5.21E+11 , -0.975 , -0.002993426 , 1113.2 , 10238.01 , Bear 
95.425 , 95.89 , 94.875 , 95.33 , 5.35E+11 , -1.015 , -0.000432576 , 1095.31 , 10112.89 , Bull 
95.325 , 96.05 , 95.08 , 95.705 , 5.17E+11 , 0.97 , 0.001705035 , 1092.04 , 9923.7 , Bull 
95.7 , 96.565 , 95.65 , 95.78 , 4.98E+11 , 0.915 , 0.000340205 , 1073.69 , 9928.34 , Bear 
95.75 , 96.19 , 95.04 , 95.12 , 6.61E+11 , -1.15 , -0.003002991 , 1076.76 , 9737.48 , Bull 
95.17 , 95.39 , 95.045 , 95.16 , 12608000000 , 0.345 , 0.000182592 , 1076.76 , 9737.48 , Bull 
95.17 , 96.28 , 95.17 , 96.15 , 4.11E+11 , 1.11 , 0.004494855 , 1074.57 , 9693.94 , Bull 
96.145 , 96.51 , 95.31 , 96.235 , 5.81E+11 , 1.2 , 0.000383762 , 1041.24 , 9570.67 , Bull 
96.235 , 96.985 , 96.165 , 96.515 , 5.44E+11 , 0.82 , 0.001261764 , 1030.71 , 9382.64 , Bear 
96.515 , 96.88 , 95.695 , 95.82 , 3.85E+11 , -1.185 , -0.003138648 , 1027.37 , 9191.6 , Bull 
95.82 , 96.12 , 95.695 , 96.05 , 2.77E+11 , 0.425 , 0.001041203 , 1022.58 , 9203.71 , Bear 
95.99 , 96.17 , 95.84 , 95.87 , 18023000000 , -0.33 , -0.000814642 , 1022.58 , 9203.71 , Bear 
95.865 , 95.865 , 94.66 , 95.215 , 7.72E+11 , -1.205 , -0.002977356 , 1022.58 , 9266.78 , Bear 
95.215 , 95.455 , 94.595 , 94.62 , 8.77E+11 , -0.86 , -0.002722428 , 1028.06 , 9338.04 , Bear 
94.62 , 94.73 , 91.78 , 92.705 , 1.03E+12 , -2.95 , -0.008879785 , 1060.27 , 9279.65 , Bull 
92.705 , 93.6 , 92.51 , 93.155 , 1.15E+12 , 1.09 , 0.002103012 , 1070.25 , 9535.74 , Bear 
93.155 , 93.185 , 91.775 , 92.48 , 9.21E+11 , -1.41 , -0.003158349 , 1077.96 , 9585.32 , Bear 
92.51 , 92.565 , 92.34 , 92.46 , 20868000000 , -0.225 , -9.3932E-05 , 1077.96 , 9585.32 , Bull 
92.46 , 93.155 , 91.735 , 93.095 , 1.26E+12 , 1.42 , 0.002972467 , 1078.75 , 9548.11 , Bull 
93.095 , 93.76 , 92.71 , 93.64 , 1.43E+12 , 1.05 , 0.002535049 , 1095.34 , 9537.23 , Bull 
93.64 , 94.47 , 93.255 , 94.315 , 1.08E+12 , 1.215 , 0.003119364 , 1095.17 , 9795.24 , Bear 
94.3 , 94.45 , 93.265 , 93.705 , 8.97E+11 , -1.185 , -0.002818004 , 1096.48 , 9685.53 , Bull 
93.705 , 94.375 , 93.475 , 94.24 , 8.98E+11 , 0.9 , 0.002472512 , 1064.88 , 9408.36 , Bull 
94.18 , 94.385 , 94.17 , 94.36 , 17653000000 , 0.215 , 0.000552655 , 1064.88 , 9408.36 , Bear 
94.36 , 94.78 , 93.95 , 94.155 , 1.02E+12 , -0.83 , -0.000944545 , 1071.25 , 9408.36 , Bear 
94.155 , 94.39 , 93.285 , 93.54 , 9.77E+11 , -1.105 , -0.002846022 , 1083.48 , 9300.46 , Bull 
93.54 , 93.87 , 93.09 , 93.58 , 9.86E+11 , 0.78 , 0.000185675 , 1069.59 , 9278.83 , Bull 
93.58 , 95.295 , 93.575 , 94.96 , 1.12E+12 , 1.72 , 0.006357665 , 1093.67 , 9220.88 , Bear 
94.965 , 95.02 , 94.59 , 94.78 , 8.58E+11 , -0.43 , -0.000824002 , 1102.66 , 9430.96 , Bear 
94.77 , 94.92 , 94.665 , 94.72 , 22425000000 , -0.255 , -0.000275015 , 1102.66 , 9430.96 , Bull 
94.715 , 95.38 , 94.68 , 95.175 , 8.95E+11 , 0.7 , 0.002081196 , 1115.01 , 9503.66 , Bear 
95.175 , 95.175 , 94.035 , 94.42 , 9.50E+11 , -1.14 , -0.003458889 , 1113.84 , 9496.85 , Bull 
94.42 , 95.36 , 94.015 , 95.105 , 1.05E+12 , 1.345 , 0.003139354 , 1106.13 , 9753.27 , Bull 
95.105 , 95.885 , 94.825 , 95.56 , 8.71E+11 , 1.06 , 0.002072791 , 1101.53 , 9696.02 , Bear 
95.56 , 95.82 , 94.495 , 94.64 , 8.49E+11 , -1.325 , -0.004201409 , 1101.6 , 9537.3 , Bull 
94.65 , 94.83 , 94.62 , 94.64 , 27495000000 , 0.21 , 0 , 1101.6 , 9537.3 , Bull 
94.635 , 95.43 , 94.59 , 95.175 , 7.99E+11 , 0.84 , 0.002448154 , 1125.86 , 9570.31 , Bull 
95.175 , 95.465 , 94.36 , 95.305 , 8.73E+11 , 1.105 , 0.0005928 , 1120.46 , 9694.01 , Bear 
95.3 , 95.385 , 94.625 , 94.8 , 9.27E+11 , -0.76 , -0.002307348 , 1127.24 , 9489.34 , Bull 
94.8 , 95.805 , 94.8 , 95.48 , 9.95E+11 , 1.005 , 0.003104073 , 1125.81 , 9653.92 , Bull 
95.48 , 97.785 , 95.05 , 97.39 , 4.61E+11 , 2.735 , 0.008601955 , 1121.64 , 9642.12 , Bear 
97.5 , 97.745 , 97.315 , 97.35 , 20650000000 , -0.43 , -0.00017841 , 1121.64 , 9642.12 , Bear 
97.345 , 97.5 , 96.86 , 97.01 , 3.88E+11 , -0.64 , -0.001519451 , 1127.79 , 9572.49 , Bear 
97.01 , 97.045 , 95.76 , 95.94 , 4.97E+11 , -1.285 , -0.00481679 , 1121.06 , 9551.05 , Bull 
