@relation whatever

@attribute Open numeric
@attribute High numeric
@attribute Low numeric
@attribute Close numeric
@attribute Volume numeric
@attribute Range numeric
@attribute Change numeric
@attribute SP500 numeric
@attribute FTSE numeric
@attribute Class { Bear , Bull } 


@data
1.25445 , 1.27505 , 1.25375 , 1.26582 , 8.03165E+11 , 0.0213 , 0.003918597 , 1138.7 , 5599.8 , Bull 
1.26345 , 1.27155 , 1.26337 , 1.2715 , 95047830000 , 0.00818 , 0.001944411 , 1138.7 , 5599.8 , Bear 
1.2715 , 1.27265 , 1.25555 , 1.2618 , 1.01898E+12 , -0.0171 , -0.003325841 , 1138.5 , 5606.7 , Bull 
1.26185 , 1.28215 , 1.26105 , 1.27145 , 1.03969E+12 , 0.0211 , 0.003308763 , 1140.45 , 5602.3 , Bull 
1.27145 , 1.28645 , 1.2616 , 1.2805 , 1.08646E+12 , 0.02485 , 0.003080297 , 1145.61 , 5640.6 , Bull 
1.2805 , 1.29445 , 1.27315 , 1.2897 , 1.03207E+12 , 0.0213 , 0.003109117 , 1150.24 , 5617.3 , Bull 
1.2897 , 1.2957 , 1.2862 , 1.29278 , 8.38617E+11 , 0.0095 , 0.001035925 , 1149.99 , 5625.6 , Bear 
1.2926 , 1.29278 , 1.28375 , 1.28805 , 1.11946E+11 , -0.00903 , -0.001591903 , 1149.99 , 5625.6 , Bull 
1.2881 , 1.3071 , 1.2867 , 1.2974 , 1.11376E+12 , 0.0204 , 0.003141172 , 1150.51 , 5593.9 , Bull 
1.2973 , 1.3041 , 1.293 , 1.3032 , 7.67914E+11 , 0.0111 , 0.001937178 , 1159.46 , 5620.4 , Bull 
1.30315 , 1.35345 , 1.2986 , 1.3487 , 9.79551E+11 , 0.05485 , 0.014904286 , 1166.21 , 5644.6 , Bull 
1.34865 , 1.37375 , 1.34165 , 1.36595 , 9.7367E+11 , 0.0321 , 0.005519445 , 1165.83 , 5642.6 , Bear 
1.36595 , 1.3726 , 1.3517 , 1.35782 , 8.4087E+11 , -0.0209 , -0.002592601 , 1159.9 , 5650.1 , Bull 
1.35785 , 1.3674 , 1.3559 , 1.36265 , 1.04323E+11 , 0.0115 , 0.001542119 , 1159.9 , 5650.1 , Bear 
1.36265 , 1.3736 , 1.3485 , 1.36175 , 7.40968E+11 , -0.0251 , -0.000286937 , 1165.81 , 5644.5 , Bear 
1.36175 , 1.3678 , 1.34305 , 1.3481 , 1.1024E+12 , -0.02475 , -0.004375275 , 1174.17 , 5673.6 , Bull 
1.3481 , 1.36465 , 1.3418 , 1.3574 , 8.2208E+11 , 0.02285 , 0.002985736 , 1167.72 , 5677.9 , Bear 
1.3574 , 1.36385 , 1.3494 , 1.3527 , 9.20529E+11 , -0.01445 , -0.001506355 , 1165.73 , 5727.6 , Bear 
1.3528 , 1.3591 , 1.32565 , 1.32852 , 6.88928E+11 , -0.03345 , -0.007833393 , 1166.59 , 5703 , Bear 
1.32885 , 1.32957 , 1.32105 , 1.3266 , 59230600000 , -0.00852 , -0.000628104 , 1166.59 , 5703 , Bear 
1.32665 , 1.328 , 1.3116 , 1.31875 , 6.79706E+11 , -0.0164 , -0.00257752 , 1173.22 , 5710.7 , Bull 
1.3188 , 1.33425 , 1.31735 , 1.3256 , 7.58107E+11 , 0.0169 , 0.002250023 , 1173.27 , 5672.3 , Bear 
1.32565 , 1.3286 , 1.31665 , 1.32435 , 6.86394E+11 , -0.01195 , -0.00040972 , 1169.43 , 5679.6 , Bull 
1.32405 , 1.3517 , 1.324 , 1.3472 , 6.862E+11 , 0.0277 , 0.007429298 , 1178.1 , 5744.9 , Bull 
1.3472 , 1.3495 , 1.3365 , 1.34809 , 6.10215E+11 , 0.013 , 0.000286813 , 1178.1 , 5744.9 , Bull 
1.34813 , 1.3552 , 1.34798 , 1.3535 , 66939840000 , 0.00722 , 0.001739373 , 1178.1 , 5744.9 , Bear 
1.3535 , 1.35815 , 1.3322 , 1.3322 , 6.32651E+11 , -0.02595 , -0.006888831 , 1187.44 , 5744.9 , Bear 
1.3322 , 1.3397 , 1.32265 , 1.3268 , 6.72255E+11 , -0.01705 , -0.001763966 , 1189.44 , 5780.4 , Bear 
1.3268 , 1.33075 , 1.3148 , 1.3251 , 7.19822E+11 , -0.01595 , -0.000556809 , 1182.45 , 5762.1 , Bear 
1.3251 , 1.33355 , 1.3097 , 1.3121 , 5.87617E+11 , -0.02385 , -0.004281718 , 1186.44 , 5712.7 , Bull 
1.312 , 1.31898 , 1.3092 , 1.3186 , 1.90374E+11 , 0.00978 , 0.002146136 , 1194.37 , 5771 , Bear 
1.31842 , 1.3189 , 1.31515 , 1.31535 , 28228800000 , -0.00375 , -0.001071742 , 1194.37 , 5771 , Bull 
1.31535 , 1.33915 , 1.3127 , 1.3375 , 2.48681E+11 , 0.02645 , 0.007252462 , 1196.48 , 5777.6 , Bear 
1.3375 , 1.3377 , 1.3226 , 1.32675 , 5.16725E+11 , -0.0151 , -0.003504694 , 1197.3 , 5761.7 , Bear 
1.32675 , 1.32975 , 1.3146 , 1.32215 , 6.13694E+11 , -0.01515 , -0.001508367 , 1210.65 , 5796.3 , Bear 
1.3223 , 1.3268 , 1.31265 , 1.31855 , 6.20866E+11 , -0.01415 , -0.001184126 , 1211.67 , 5825 , Bear 
1.31845 , 1.3193 , 1.3017 , 1.30401 , 5.88757E+11 , -0.0176 , -0.004815681 , 1192.13 , 5744 , Bear 
1.30432 , 1.30684 , 1.3006 , 1.3007 , 45914600000 , -0.00624 , -0.001103782 , 1192.13 , 5744 , Bear 
1.30065 , 1.3018 , 1.2891 , 1.2904 , 5.48847E+11 , -0.0127 , -0.003452786 , 1197.52 , 5727.9 , Bull 
1.2904 , 1.29935 , 1.28965 , 1.29355 , 5.6452E+11 , 0.0097 , 0.001058866 , 1207.17 , 5783.7 , Bull 
1.2935 , 1.3037 , 1.28845 , 1.30075 , 5.95347E+11 , 0.01525 , 0.002410614 , 1205.94 , 5723.4 , Bull 
1.30065 , 1.31605 , 1.29795 , 1.3125 , 5.41885E+11 , 0.0181 , 0.003905478 , 1208.67 , 5665.3 , Bull 
1.3125 , 1.3301 , 1.31125 , 1.324 , 5.46587E+11 , 0.01885 , 0.003788673 , 1217.28 , 5723.6 , Bear 
1.31513 , 1.32544 , 1.31512 , 1.32185 , 42118900000 , -0.01032 , -0.00070581 , 1217.28 , 5723.6 , Bear 
1.32185 , 1.32185 , 1.29985 , 1.3023 , 5.53641E+11 , -0.022 , -0.006471135 , 1212.05 , 5753.9 , Bull 
1.3023 , 1.3166 , 1.29635 , 1.3131 , 4.90524E+11 , 0.02025 , 0.003586761 , 1183.71 , 5603.5 , Bull 
1.31305 , 1.3339 , 1.312 , 1.32655 , 4.80449E+11 , 0.0219 , 0.004425823 , 1191.36 , 5586.6 , Bear 
1.32655 , 1.33855 , 1.31905 , 1.3244 , 4.76324E+11 , -0.0195 , -0.000704452 , 1206.78 , 5617.8 , Bull 
1.32435 , 1.33275 , 1.3227 , 1.32717 , 3.22376E+11 , 0.01005 , 0.000907384 , 1186.69 , 5553.3 , Bull 
1.32725 , 1.32899 , 1.32485 , 1.32873 , 68438400000 , 0.00414 , 0.000510184 , 1186.69 , 5553.3 , Bull 
1.32872 , 1.34375 , 1.3212 , 1.3415 , 4.1869E+11 , 0.02255 , 0.004153936 , 1202.26 , 5553.3 , Bear 
1.34145 , 1.34355 , 1.3282 , 1.33035 , 4.09809E+11 , -0.01535 , -0.003624763 , 1173.6 , 5411.1 , Bear 
1.3303 , 1.33745 , 1.32455 , 1.33 , 5.01116E+11 , -0.0129 , -0.000114273 , 1165.87 , 5341.9 , Bull 
1.33 , 1.347 , 1.32515 , 1.3386 , 3.68673E+11 , 0.02185 , 0.00279918 , 1128.15 , 5261 , Bull 
1.33855 , 1.3653 , 1.33415 , 1.36334 , 3.7868E+11 , 0.03115 , 0.007953356 , 1110.88 , 5123 , Bear 
1.36312 , 1.36638 , 1.36145 , 1.36315 , 31537300000 , -0.00493 , -6.05291E-05 , 1110.88 , 5123 , Bear 
1.36315 , 1.3667 , 1.3557 , 1.3584 , 5.98779E+11 , -0.011 , -0.001515975 , 1159.73 , 5387.4 , Bull 
1.35835 , 1.37075 , 1.35625 , 1.36765 , 7.83383E+11 , 0.0145 , 0.002947297 , 1155.79 , 5334.2 , Bear 
1.36765 , 1.3722 , 1.3534 , 1.354 , 6.12236E+11 , -0.0188 , -0.004356305 , 1171.67 , 5383.5 , Bull 
1.354 , 1.3665 , 1.35245 , 1.3631 , 4.42744E+11 , 0.01405 , 0.002909053 , 1157.44 , 5433.7 , Bear 
1.36305 , 1.365 , 1.3462 , 1.34939 , 3.99921E+11 , -0.0188 , -0.00439023 , 1135.68 , 5262.9 , Bear 
1.34878 , 1.34937 , 1.3442 , 1.3453 , 44688300000 , -0.00517 , -0.001318345 , 1135.68 , 5262.9 , Bull 
1.3454 , 1.3563 , 1.3423 , 1.355 , 4.74749E+11 , 0.014 , 0.003120153 , 1136.94 , 5262.5 , Bull 
1.355 , 1.3668 , 1.353 , 1.3643 , 5.10882E+11 , 0.0138 , 0.002970584 , 1120.8 , 5307.3 , Bull 
1.3642 , 1.3829 , 1.35835 , 1.3783 , 5.0246E+11 , 0.02455 , 0.004433877 , 1115.05 , 5158.1 , Bull 
1.3782 , 1.39405 , 1.3728 , 1.39405 , 5.44893E+11 , 0.02125 , 0.004934595 , 1071.59 , 5073.1 , Bull 
1.39405 , 1.405 , 1.38995 , 1.39954 , 6.30402E+11 , 0.01505 , 0.001706965 , 1087.69 , 5062.9 , Bull 
1.4 , 1.4048 , 1.39827 , 1.40255 , 31005500000 , 0.00653 , 0.000933037 , 1087.69 , 5062.9 , Bear 
1.4025 , 1.40275 , 1.39575 , 1.4009 , 3.90767E+11 , -0.007 , -0.000511217 , 1073.65 , 5069.6 , Bear 
1.40085 , 1.4022 , 1.386 , 1.3992 , 8.30252E+11 , -0.0162 , -0.000527339 , 1074.03 , 4940.7 , Bear 
1.3992 , 1.3996 , 1.38223 , 1.38315 , 7.91618E+11 , -0.01737 , -0.005010515 , 1067.95 , 5038.1 , Bull 
1.38315 , 1.3983 , 1.3793 , 1.39475 , 7.90823E+11 , 0.019 , 0.003627089 , 1103.06 , 5195.2 , Bull 
1.39475 , 1.41685 , 1.39425 , 1.41534 , 8.08376E+11 , 0.0226 , 0.006364411 , 1089.41 , 5188.4 , Bear 
1.41573 , 1.41678 , 1.41 , 1.41041 , 69044760000 , -0.00678 , -0.001515402 , 1089.41 , 5188.4 , Bull 
1.4105 , 1.4246 , 1.4099 , 1.41805 , 8.02773E+11 , 0.0147 , 0.002346166 , 1089.41 , 5188.4 , Bull 
1.418 , 1.4331 , 1.41015 , 1.42885 , 7.79902E+11 , 0.02295 , 0.003295095 , 1070.71 , 5163.3 , Bear 
1.4289 , 1.4337 , 1.41085 , 1.4142 , 8.24556E+11 , -0.02285 , -0.004475806 , 1098.38 , 5151.3 , Bull 
1.41415 , 1.4241 , 1.407 , 1.41675 , 9.56397E+11 , 0.0171 , 0.000782388 , 1102.83 , 5211.2 , Bear 
1.41675 , 1.42675 , 1.39325 , 1.39598 , 7.63198E+11 , -0.0335 , -0.006414025 , 1064.88 , 5126 , Bull 
1.39665 , 1.3977 , 1.39268 , 1.39745 , 55887000000 , 0.00502 , 0.000457082 , 1064.88 , 5126 , Bear 
1.39745 , 1.4002 , 1.3805 , 1.39285 , 8.29431E+11 , -0.0197 , -0.001431929 , 1050.47 , 5069.1 , Bull 
1.39285 , 1.4101 , 1.3852 , 1.4062 , 7.57558E+11 , 0.0249 , 0.004142745 , 1062 , 5028.1 , Bear 
1.4062 , 1.41435 , 1.3915 , 1.3988 , 6.97573E+11 , -0.02285 , -0.00229147 , 1055.69 , 5085.9 , Bull 
1.39875 , 1.41715 , 1.3943 , 1.41245 , 6.72799E+11 , 0.02285 , 0.004217459 , 1086.84 , 5132.5 , Bear 
1.4124 , 1.4127 , 1.3936 , 1.40119 , 7.06399E+11 , -0.0191 , -0.003476054 , 1091.6 , 5163.7 , Bear 
1.40142 , 1.40312 , 1.39661 , 1.39763 , 77697720000 , -0.00651 , -0.001104815 , 1091.6 , 5163.7 , Bear 
1.3976 , 1.39814 , 1.37575 , 1.37737 , 2.04392E+11 , -0.02239 , -0.006341595 , 1089.63 , 5202.1 , Bull 
1.3775 , 1.39196 , 1.37484 , 1.38143 , 2.05343E+11 , 0.01712 , 0.001278264 , 1115.23 , 5217.8 , Bull 
1.38138 , 1.39699 , 1.38107 , 1.39681 , 2.04404E+11 , 0.01592 , 0.004808452 , 1114.61 , 5237.9 , Bear 
1.39627 , 1.39897 , 1.38819 , 1.3908 , 2.04022E+11 , -0.01078 , -0.001872654 , 1116.04 , 5253.9 , Bull 
1.39076 , 1.4012 , 1.3883 , 1.39374 , 3.31146E+11 , 0.0129 , 0.000917082 , 1117.51 , 5250.8 , Bear 
1.39378 , 1.39617 , 1.39244 , 1.39355 , 18800100000 , -0.00373 , -5.92087E-05 , 1117.51 , 5250.8 , Bear 
1.39355 , 1.39355 , 1.3826 , 1.3849 , 5.50258E+11 , -0.01095 , -0.00270414 , 1113.2 , 5299.1 , Bull 
1.3849 , 1.4108 , 1.38285 , 1.4069 , 6.09682E+11 , 0.02795 , 0.006844814 , 1095.31 , 5247 , Bear 
1.4069 , 1.4138 , 1.38875 , 1.39415 , 5.74803E+11 , -0.02505 , -0.003953727 , 1092.04 , 5178.5 , Bull 
1.39415 , 1.40117 , 1.38885 , 1.40092 , 5.43919E+11 , 0.01232 , 0.002103832 , 1073.69 , 5100.2 , Bull 
1.4014 , 1.412 , 1.4006 , 1.40553 , 4.76328E+11 , 0.0114 , 0.001426784 , 1076.76 , 5046.5 , Bull 
1.4052 , 1.40765 , 1.40449 , 1.40695 , 28937510000 , 0.00316 , 0.000438544 , 1076.76 , 5046.5 , Bear 
1.4067 , 1.40703 , 1.4014 , 1.40691 , 4.56409E+11 , -0.00563 , -1.23473E-05 , 1074.57 , 5071.7 , Bull 
1.40978 , 1.4154 , 1.3999 , 1.4098 , 4.88065E+11 , 0.0155 , 0.00089119 , 1041.24 , 4914.2 , Bull 
1.4037 , 1.4201 , 1.3997 , 1.4145 , 2.50042E+11 , 0.0204 , 0.001445446 , 1030.71 , 4916.9 , Bear 
1.4145 , 1.4151 , 1.3925 , 1.3959 , 2.7881E+11 , -0.0226 , -0.005748645 , 1027.37 , 4805.8 , Bull 
1.396 , 1.403 , 1.3948 , 1.3964 , 1.5773E+11 , 0.0082 , 0.000155533 , 1022.58 , 4838.1 , Bear 
1.396 , 1.3971 , 1.3948 , 1.3958 , 8497000000 , -0.0023 , -0.000186646 , 1022.58 , 4838.1 , Bull 
1.3958 , 1.3999 , 1.3874 , 1.3992 , 2.11835E+11 , 0.0125 , 0.001056602 , 1022.58 , 4823.5 , Bear 
1.3992 , 1.4052 , 1.3885 , 1.3896 , 2.58878E+11 , -0.0167 , -0.002989991 , 1028.06 , 4965 , Bear 
1.3894 , 1.3941 , 1.3828 , 1.3862 , 2.60553E+11 , -0.0113 , -0.001063911 , 1060.27 , 5014.8 , Bull 
1.3862 , 1.4074 , 1.3855 , 1.4009 , 2.67566E+11 , 0.0219 , 0.004581241 , 1070.25 , 5105.5 , Bear 
1.4009 , 1.4014 , 1.3872 , 1.3932 , 2.45047E+11 , -0.0142 , -0.00239367 , 1077.96 , 5132.9 , Bull 
1.3936 , 1.3977 , 1.3935 , 1.3972 , 7195000000 , 0.0042 , 0.001245111 , 1077.96 , 5132.9 , Bull 
1.3973 , 1.4007 , 1.3893 , 1.4004 , 2.63293E+11 , 0.0114 , 0.000993525 , 1078.75 , 5167 , Bear 
1.4004 , 1.4015 , 1.3939 , 1.397 , 92886000000 , -0.0076 , -0.001055696 , 1095.34 , 5271 , Bull 
1.3979 , 1.4136 , 1.3966 , 1.4092 , 2.49651E+11 , 0.017 , 0.003776228 , 1095.17 , 5253.5 , Bull 
1.4093 , 1.4167 , 1.4053 , 1.4132 , 2.5404E+11 , 0.0114 , 0.001230994 , 1096.48 , 5211.3 , Bear 
1.4132 , 1.4151 , 1.4059 , 1.4095 , 2.06534E+11 , -0.0092 , -0.001138549 , 1064.88 , 5158.9 , Bull 
1.4096 , 1.4139 , 1.409 , 1.4134 , 8266000000 , 0.0049 , 0.001200007 , 1064.88 , 5158.9 , Bull 
1.4135 , 1.4251 , 1.4124 , 1.4208 , 2.08647E+11 , 0.0127 , 0.002267861 , 1071.25 , 5148.3 , Bear 
1.4208 , 1.4278 , 1.416 , 1.4197 , 2.03753E+11 , -0.0118 , -0.000336366 , 1083.48 , 5139.5 , Bull 
1.4197 , 1.4258 , 1.4152 , 1.4202 , 1.93114E+11 , 0.0106 , 0.000152926 , 1069.59 , 5214.6 , Bear 
1.4202 , 1.4292 , 1.4117 , 1.4161 , 2.19301E+11 , -0.0175 , -0.001255586 , 1093.67 , 5313.8 , Bull 
1.4162 , 1.4254 , 1.4131 , 1.4202 , 1.87055E+11 , 0.0123 , 0.001255586 , 1102.66 , 5312.6 , Bear 
1.4206 , 1.4233 , 1.4184 , 1.4192 , 9304000000 , -0.0049 , -0.000305906 , 1102.66 , 5312.6 , Bull 
1.4192 , 1.4299 , 1.4168 , 1.421 , 1.56586E+11 , 0.0131 , 0.000550475 , 1115.01 , 5351.1 , Bull 
1.4245 , 1.4305 , 1.4214 , 1.4282 , 71231000000 , 0.0091 , 0.002194951 , 1113.84 , 5365.7 , Bear 
1.4146 , 1.4197 , 1.4003 , 1.4015 , 2.40655E+11 , -0.0194 , -0.008195927 , 1106.13 , 5319.7 , Bull 
1.4016 , 1.4096 , 1.4012 , 1.4084 , 2.21574E+11 , 0.0084 , 0.002132914 , 1101.53 , 5314 , Bull 
1.4084 , 1.4281 , 1.4075 , 1.4255 , 2.0831E+11 , 0.0206 , 0.005241205 , 1101.6 , 5258 , Bull 
1.4254 , 1.431 , 1.4242 , 1.4287 , 10541000000 , 0.0068 , 0.000973823 , 1101.6 , 5258 , Bull 
1.4287 , 1.4446 , 1.4202 , 1.4407 , 2.84505E+11 , 0.0244 , 0.003632511 , 1125.86 , 5397.1 , Bull 
1.4407 , 1.4432 , 1.4364 , 1.4414 , 2.72932E+11 , 0.0068 , 0.000210962 , 1120.46 , 5396.5 , Bear 
1.4414 , 1.4449 , 1.4353 , 1.4409 , 2.67668E+11 , -0.0096 , -0.000150676 , 1127.24 , 5386.2 , Bear 
1.4409 , 1.4432 , 1.4326 , 1.437 , 2.52507E+11 , -0.0106 , -0.001177073 , 1125.81 , 5365.8 , Bear 
1.437 , 1.4414 , 1.4152 , 1.4188 , 2.26834E+11 , -0.0262 , -0.005535588 , 1121.64 , 5332.4 , Bull 
1.4192 , 1.4219 , 1.4178 , 1.4191 , 71064000000 , 0.0041 , 9.18203E-05 , 1127.79 , 5410.5 , Bear 
1.4129 , 1.4186 , 1.4106 , 1.4151 , 2.28894E+11 , -0.008 , -0.001225869 , 1121.06 , 5376.4 , Bull 
1.4149 , 1.4248 , 1.4082 , 1.4216 , 2.74919E+11 , 0.0166 , 0.001990284 , 1089.47 , 5245.2 , Bull 
1.4216 , 1.4328 , 1.4206 , 1.4273 , 2.41719E+11 , 0.0122 , 0.001737851 , 1083.61 , 5266.1 , Bear 
1.4273 , 1.4307 , 1.4156 , 1.4203 , 2.27136E+11 , -0.0151 , -0.002135179 , 1079.25 , 5275.4 , Bear 
1.4199 , 1.4199 , 1.4164 , 1.4167 , 9395000000 , -0.0035 , -0.001102193 , 1079.25 , 5275.4 , Bear 
1.4167 , 1.4172 , 1.4043 , 1.4106 , 2.59633E+11 , -0.0129 , -0.001874014 , 1079.38 , 5276.1 , Bull 
1.4107 , 1.4156 , 1.4065 , 1.4128 , 2.53498E+11 , 0.0091 , 0.000676807 , 1092.54 , 5350.5 , Bull 
1.4141 , 1.4268 , 1.408 , 1.4248 , 2.35679E+11 , 0.0188 , 0.00367322 , 1094.16 , 5302.9 , Bull 
1.4249 , 1.4275 , 1.4198 , 1.4254 , 2.40008E+11 , 0.0077 , 0.000182848 , 1075.63 , 5211.3 , Bull 
1.4254 , 1.4379 , 1.4204 , 1.4321 , 2.39296E+11 , 0.0175 , 0.00203659 , 1071.69 , 5195.3 , Bull 
1.4325 , 1.435 , 1.4325 , 1.4339 , 10377000000 , 0.0025 , 0.00054552 , 1071.69 , 5195.3 , Bear 
1.4339 , 1.436 , 1.4277 , 1.4291 , 2.2993E+11 , -0.0083 , -0.001456246 , 1067.36 , 5234.8 , Bear 
1.4295 , 1.4363 , 1.4249 , 1.4288 , 2.5143E+11 , -0.0114 , -9.11777E-05 , 1051.87 , 5156 , Bear 
1.4283 , 1.4353 , 1.4202 , 1.4236 , 2.46178E+11 , -0.0151 , -0.001583462 , 1055.33 , 5109.4 , Bull 
1.4237 , 1.4409 , 1.4216 , 1.4372 , 2.33842E+11 , 0.0193 , 0.004129229 , 1047.22 , 5155.8 , Bear 
1.4372 , 1.439 , 1.4278 , 1.4297 , 2.00423E+11 , -0.0112 , -0.002272291 , 1064.59 , 5201.6 , Bull 
1.4301 , 1.432 , 1.4279 , 1.4304 , 12352000000 , 0.0041 , 0.000212584 , 1064.59 , 5201.6 , Bull 
1.4304 , 1.437 , 1.4253 , 1.4336 , 1.73755E+11 , 0.0117 , 0.000970491 , 1048.92 , 5201.6 , Bear 
1.4335 , 1.438 , 1.4174 , 1.4207 , 2.01894E+11 , -0.0206 , -0.003925612 , 1049.33 , 5225.2 , Bull 
1.4207 , 1.4295 , 1.4186 , 1.427 , 2.65997E+11 , 0.0109 , 0.001921593 , 1080.29 , 5366.4 , Bear 
1.4272 , 1.4349 , 1.4233 , 1.4256 , 2.32479E+11 , -0.0116 , -0.000426286 , 1090.1 , 5371 , Bull 
1.4256 , 1.4327 , 1.4189 , 1.4293 , 1.61096E+11 , 0.0138 , 0.001125707 , 1104.51 , 5428.1 , Bull 
1.4297 , 1.4323 , 1.4295 , 1.4321 , 9448000000 , 0.0028 , 0.000849951 , 1104.51 , 5428.1 , Bull 
1.4321 , 1.4364 , 1.4313 , 1.4334 , 1.51121E+11 , 0.0051 , 0.000394055 , 1104.51 , 5439.2 , Bull 
1.4333 , 1.4537 , 1.4325 , 1.4501 , 2.11473E+11 , 0.0212 , 0.005030552 , 1091.84 , 5407.8 , Bull 
1.45 , 1.4599 , 1.4462 , 1.4548 , 1.98568E+11 , 0.0137 , 0.00140534 , 1098.87 , 5429.7 , Bull 
1.4548 , 1.4614 , 1.45 , 1.4581 , 2.55157E+11 , 0.0114 , 0.000984018 , 1104.18 , 5494.2 , Bear 
1.4581 , 1.4634 , 1.4551 , 1.4564 , 2.25002E+11 , -0.0083 , -0.00050664 , 1109.55 , 5501.6 , Bull 
1.4576 , 1.4653 , 1.4511 , 1.4638 , 1.77815E+11 , 0.0142 , 0.002201073 , 1121.9 , 5565.5 , Bull 
1.4638 , 1.4687 , 1.4559 , 1.467 , 2.38788E+11 , 0.0128 , 0.000948371 , 1121.1 , 5567.4 , Bull 
1.4668 , 1.4738 , 1.4641 , 1.4709 , 2.13514E+11 , 0.0097 , 0.001153034 , 1125.07 , 5555.6 , Bull 
1.4709 , 1.4767 , 1.4685 , 1.4731 , 2.44141E+11 , 0.0082 , 0.000649082 , 1124.66 , 5540.1 , Bear 
1.4731 , 1.4738 , 1.4645 , 1.4715 , 2.31133E+11 , -0.0093 , -0.000471963 , 1125.59 , 5508.5 , Bear 
1.4711 , 1.4711 , 1.4679 , 1.4702 , 7754000000 , -0.0032 , -0.000383848 , 1125.59 , 5508.5 , Bear 
1.4704 , 1.4714 , 1.4608 , 1.4682 , 2.0779E+11 , -0.0106 , -0.000591199 , 1142.71 , 5602.5 , Bull 
1.4682 , 1.4843 , 1.4681 , 1.4809 , 2.32598E+11 , 0.0162 , 0.003740513 , 1139.78 , 5576.2 , Bear 
1.4809 , 1.4845 , 1.4683 , 1.4727 , 2.65286E+11 , -0.0162 , -0.002411446 , 1134.28 , 5551.9 , Bear 
1.4727 , 1.4804 , 1.4619 , 1.465 , 2.88919E+11 , -0.0185 , -0.002276662 , 1124.83 , 5547.1 , Bull 
1.465 , 1.4725 , 1.461 , 1.4692 , 2.7203E+11 , 0.0115 , 0.001243295 , 1148.67 , 5598.5 , Bull 
1.4696 , 1.4721 , 1.468 , 1.4708 , 23620000000 , 0.0041 , 0.000472702 , 1148.67 , 5598.5 , Bear 
1.4708 , 1.4713 , 1.4559 , 1.462 , 2.55415E+11 , -0.0154 , -0.002606249 , 1142.16 , 5573.4 , Bear 
1.462 , 1.4647 , 1.4524 , 1.4593 , 2.66111E+11 , -0.0123 , -0.00080279 , 1147.7 , 5578.4 , Bull 
1.4593 , 1.4674 , 1.4572 , 1.4651 , 2.50134E+11 , 0.0102 , 0.001722686 , 1144.73 , 5569.3 , Bear 
1.4651 , 1.4669 , 1.4508 , 1.4514 , 2.64956E+11 , -0.0161 , -0.00408015 , 1141.2 , 5548.6 , Bull 
1.4514 , 1.4648 , 1.4478 , 1.4571 , 2.20353E+11 , 0.017 , 0.001702239 , 1146.24 , 5592.9 , Bull 
1.4575 , 1.4614 , 1.4574 , 1.4597 , 9644000000 , 0.004 , 0.00077425 , 1146.24 , 5592.9 , Bull 
1.4596 , 1.467 , 1.459 , 1.4657 , 2.13743E+11 , 0.008 , 0.00178148 , 1137.03 , 5556 , Bull 
1.4657 , 1.4763 , 1.4653 , 1.4721 , 2.20915E+11 , 0.011 , 0.001892225 , 1160.75 , 5635.8 , Bear 
1.4721 , 1.4738 , 1.4647 , 1.4713 , 2.3454E+11 , -0.0091 , -0.000236078 , 1159.97 , 5681.4 , Bull 
1.4713 , 1.4818 , 1.4701 , 1.4771 , 2.66352E+11 , 0.0117 , 0.001708663 , 1158.06 , 5662.1 , Bear 
1.4771 , 1.478 , 1.4671 , 1.4729 , 2.43584E+11 , -0.0109 , -0.001236636 , 1165.15 , 5657.6 , Bear 
1.4725 , 1.4743 , 1.4713 , 1.4719 , 8690000000 , -0.003 , -0.000294957 , 1165.15 , 5657.6 , Bull 
1.472 , 1.4814 , 1.4674 , 1.4792 , 1.86508E+11 , 0.014 , 0.002148593 , 1165.32 , 5672.4 , Bull 
1.4792 , 1.4877 , 1.4757 , 1.4849 , 2.40832E+11 , 0.012 , 0.001670309 , 1169.77 , 5661.6 , Bull 
1.4848 , 1.4947 , 1.4836 , 1.4932 , 2.48714E+11 , 0.0111 , 0.002420774 , 1178.1 , 5747.4 , Bull 
1.4933 , 1.4971 , 1.484 , 1.4954 , 2.54407E+11 , 0.0131 , 0.000639395 , 1173.81 , 5727.2 , Bear 
1.4954 , 1.4968 , 1.4845 , 1.4906 , 2.34093E+11 , -0.0123 , -0.001396259 , 1176.19 , 5703.4 , Bear 
1.4905 , 1.492 , 1.4879 , 1.4894 , 10522000000 , -0.0041 , -0.000349767 , 1176.19 , 5703.4 , Bull 
1.4894 , 1.4982 , 1.4825 , 1.4967 , 2.24493E+11 , 0.0157 , 0.002123409 , 1184.71 , 5742.5 , Bear 
1.4966 , 1.4995 , 1.488 , 1.493 , 2.38305E+11 , -0.0115 , -0.001074951 , 1165.9 , 5703.9 , Bull 
1.493 , 1.5047 , 1.4884 , 1.5013 , 2.69703E+11 , 0.0163 , 0.002407677 , 1178.17 , 5728.9 , Bull 
1.5014 , 1.5044 , 1.4941 , 1.5038 , 2.52408E+11 , 0.0103 , 0.000722596 , 1180.26 , 5757.9 , Bear 
1.5038 , 1.5061 , 1.4982 , 1.4996 , 2.36108E+11 , -0.0079 , -0.001214649 , 1183.08 , 5741.4 , Bear 
1.4994 , 1.5012 , 1.4981 , 1.4988 , 8149000000 , -0.0031 , -0.000231747 , 1183.08 , 5741.4 , Bear 
