Date,Open,High,Low,Close,Volume,Range,Change,SP500,ForIndex,Class
1/31/2010,1.4525,1.45355,1.4374,1.43835,6141000000,-0.01615,-0.005237137,1073.87,5188.5,Bear
2/1/2010,1.43825,1.4438,1.40515,1.42025,2.47E+11,-0.03865,-0.00549978,1089.19,5247.4,Bull
2/2/2010,1.42025,1.44835,1.41535,1.44295,2.71E+11,0.033,0.006886485,1103.32,5283.3,Bull
2/3/2010,1.443,1.4577,1.43235,1.4455,2.75E+11,0.02535,0.000766813,1097.28,5253.1,Bull
2/4/2010,1.44535,1.4703,1.4364,1.4626,2.24E+11,0.0339,0.005107473,1063.11,5139.3,Bull
2/5/2010,1.4626,1.48445,1.4588,1.4785,2.03E+11,0.02565,0.00469576,1066.19,5060.9,Bull
2/6/2010,1.4783,1.47905,1.4783,1.47905,4000000,0.00075,0.000161527,1066.19,5060.9,Bull
2/7/2010,1.4788,1.4863,1.474,1.48155,3292000000,0.0123,0.000733457,1066.19,5060.9,Bull
2/8/2010,1.4814,1.49855,1.47015,1.48515,2.50E+11,0.0284,0.001054007,1056.74,5092.3,Bear
2/9/2010,1.4851,1.4893,1.4454,1.4555,2.85E+11,-0.0439,-0.00875811,1070.52,5111.8,Bear
2/10/2010,1.4555,1.4561,1.4314,1.4352,2.76E+11,-0.0247,-0.006099784,1068.13,5132,Bear
2/11/2010,1.43515,1.4413,1.41355,1.4286,2.41E+11,-0.02775,-0.00200178,1078.47,5161.5,Bull
2/12/2010,1.4288,1.46045,1.42745,1.4352,1.91E+11,0.033,0.00200178,1075.51,5142.5,Bear
2/14/2010,1.4353,1.4354,1.41995,1.42335,6889000000,-0.01545,-0.00360072,1075.51,5142.5,Bull
2/15/2010,1.4236,1.4318,1.41505,1.4293,2.01E+11,0.01675,0.001811688,1075.51,5167.5,Bear
2/16/2010,1.4295,1.4311,1.4123,1.4236,2.84E+11,-0.0188,-0.001735414,1094.87,5244.1,Bull
2/17/2010,1.4237,1.42995,1.40925,1.4247,2.32E+11,0.0207,0.000335445,1099.51,5276.6,Bull
2/18/2010,1.4246,1.4447,1.42375,1.42615,2.28E+11,0.02095,0.000441782,1106.75,5325.1,Bull
2/19/2010,1.42605,1.4482,1.41505,1.4427,2.23E+11,0.03315,0.005010826,1109.17,5358.2,Bear
2/21/2010,1.443,1.443,1.4368,1.43715,4663000000,-0.0062,-0.001673933,1109.17,5358.2,Bull
2/22/2010,1.43715,1.46605,1.4363,1.44525,3.17E+11,0.02975,0.002440879,1108.01,5352.1,Bull
2/23/2010,1.44525,1.4579,1.4375,1.4523,2.81E+11,0.0204,0.002113359,1094.6,5315.1,Bear
2/24/2010,1.4521,1.4606,1.41735,1.42125,2.42E+11,-0.04325,-0.00938586,1105.24,5342.9,Bull
2/25/2010,1.42125,1.4384,1.41605,1.42925,1.98E+11,0.02235,0.002437723,1102.94,5278.2,Bull
2/26/2010,1.42885,1.4365,1.411,1.4311,1.92E+11,0.0255,0.000561781,1104.49,5354.5,Bear
2/28/2010,1.4311,1.4313,1.42055,1.42195,7161000000,-0.01075,-0.002785656,1104.49,5354.5,Bear
3/1/2010,1.42195,1.42885,1.3957,1.4032,2.68E+11,-0.03315,-0.00576475,1115.71,5405.9,Bear
3/2/2010,1.40325,1.4157,1.39835,1.40245,2.74E+11,-0.01735,-0.000232189,1118.31,5484.1,Bull
3/3/2010,1.40235,1.4199,1.3984,1.41725,2.38E+11,0.0215,0.004559079,1118.79,5533.2,Bear
3/4/2010,1.41725,1.42325,1.4036,1.41265,2.54E+11,-0.01965,-0.001411892,1122.97,5527.2,Bear
3/5/2010,1.4129,1.4306,1.40385,1.4081,2.34E+11,-0.02675,-0.001401075,1138.7,5599.8,Bull
3/7/2010,1.4091,1.4162,1.4075,1.41605,4353000000,0.0087,0.00244509,1138.7,5599.8,Bear
3/8/2010,1.416,1.4181,1.37415,1.3789,3.24E+11,-0.04395,-0.011545817,1138.5,5606.7,Bear
3/9/2010,1.3789,1.39055,1.3689,1.37885,3.28E+11,-0.02165,-1.57E-05,1140.45,5602.3,Bull
3/10/2010,1.37885,1.38885,1.36535,1.3836,3.82E+11,0.0235,0.00149353,1145.61,5640.6,Bull
3/11/2010,1.3836,1.3983,1.37,1.3921,3.28E+11,0.0283,0.00265988,1150.24,5617.3,Bull
3/12/2010,1.3921,1.407,1.38635,1.401,2.77E+11,0.02065,0.002767702,1149.99,5625.6,Bear
3/14/2010,1.4003,1.4003,1.3885,1.39565,7843000000,-0.0118,-0.001661615,1149.99,5625.6,Bull
3/15/2010,1.3957,1.42305,1.39425,1.4073,3.51E+11,0.0288,0.003610168,1150.51,5593.9,Bear
3/16/2010,1.4073,1.41375,1.3964,1.40575,3.46E+11,-0.01735,-0.000478595,1159.46,5620.4,Bull
3/17/2010,1.40565,1.43365,1.3843,1.42795,3.62E+11,0.04935,0.006804909,1166.21,5644.6,Bull
3/18/2010,1.42795,1.45965,1.4159,1.4494,3.47E+11,0.04375,0.006475256,1165.83,5642.6,Bear
3/19/2010,1.4494,1.4589,1.4393,1.4461,3.33E+11,-0.0196,-0.000989931,1159.9,5650.1,Bull
3/21/2010,1.4466,1.44995,1.4413,1.44755,9480000000,0.00865,0.000435248,1159.9,5650.1,Bull
3/22/2010,1.44755,1.46485,1.44505,1.4566,3.26E+11,0.0198,0.002706732,1165.81,5644.5,Bull
3/23/2010,1.4565,1.4779,1.45515,1.4701,3.62E+11,0.02275,0.004006572,1174.17,5673.6,Bear
3/24/2010,1.4701,1.47335,1.45145,1.45505,3.17E+11,-0.0219,-0.00446896,1167.72,5677.9,Bear
3/25/2010,1.45515,1.4638,1.44225,1.4461,3.13E+11,-0.02155,-0.002679591,1165.73,5727.6,Bear
3/26/2010,1.4461,1.4494,1.4266,1.4318,2.57E+11,-0.0228,-0.004315968,1166.59,5703,Bear
3/28/2010,1.4317,1.4318,1.422,1.4275,5896000000,-0.0098,-0.001306241,1166.59,5703,Bear
3/29/2010,1.4275,1.42955,1.41105,1.42555,2.80E+11,-0.0185,-0.000593662,1173.22,5710.7,Bull
3/30/2010,1.4258,1.4376,1.42395,1.4358,3.21E+11,0.01365,0.003111495,1173.27,5672.3,Bull
3/31/2010,1.4358,1.44815,1.42725,1.4467,3.26E+11,0.0209,0.003284532,1169.43,5679.6,Bull
4/1/2010,1.4467,1.4749,1.44535,1.474,3.40E+11,0.02955,0.008119002,1178.1,5744.9,Bull
4/2/2010,1.474,1.48455,1.4648,1.4841,3.26E+11,0.01975,0.002965682,1178.1,5744.9,Bull
4/4/2010,1.4836,1.4899,1.4823,1.4884,16664000000,0.0076,0.001256496,1178.1,5744.9,Bear
4/5/2010,1.4885,1.49585,1.46515,1.46515,4.10E+11,-0.0307,-0.006837572,1187.44,5744.9,Bull
4/6/2010,1.46515,1.4776,1.45815,1.47315,3.72E+11,0.01945,0.002364881,1189.44,5780.4,Bear
4/7/2010,1.47315,1.4746,1.46345,1.46805,3.96E+11,-0.01115,-0.001506123,1182.45,5762.1,Bear
4/8/2010,1.46805,1.47795,1.4585,1.4631,3.76E+11,-0.01945,-0.001466837,1186.44,5712.7,Bull
4/9/2010,1.4632,1.468,1.4613,1.4671,45095000000,0.0067,0.001185707,1194.37,5771,Bear
4/11/2010,1.467,1.4673,1.4601,1.46115,5386000000,-0.0072,-0.001764915,1194.37,5771,Bull
4/12/2010,1.46115,1.4869,1.46005,1.48605,1.89E+11,0.02685,0.00733862,1196.48,5777.6,Bull
4/13/2010,1.486,1.4944,1.48245,1.49035,3.21E+11,0.01195,0.00125485,1197.3,5761.7,Bull
4/14/2010,1.4905,1.5037,1.48215,1.4996,3.72E+11,0.02155,0.00268716,1210.65,5796.3,Bear
4/15/2010,1.4996,1.50675,1.48385,1.49255,4.39E+11,-0.0229,-0.002046543,1211.67,5825,Bear
4/16/2010,1.49255,1.4936,1.4755,1.4794,3.84E+11,-0.0181,-0.003843274,1192.13,5744,Bear
4/18/2010,1.4794,1.4816,1.47675,1.4768,5937000000,-0.00485,-0.000763931,1192.13,5744,Bear
4/19/2010,1.47685,1.4778,1.44675,1.4481,3.99E+11,-0.03105,-0.00852313,1197.52,5727.9,Bull
4/20/2010,1.4481,1.47075,1.44755,1.46645,4.27E+11,0.0232,0.005468706,1207.17,5783.7,Bear
4/21/2010,1.46645,1.4672,1.4396,1.4494,3.58E+11,-0.0276,-0.005079003,1205.94,5723.4,Bull
4/22/2010,1.44955,1.4744,1.44415,1.46755,3.75E+11,0.03025,0.00540465,1208.67,5665.3,Bull
4/23/2010,1.46735,1.4773,1.45755,1.4676,3.78E+11,0.01975,1.48E-05,1217.28,5723.6,Bear
4/25/2010,1.4677,1.4677,1.4633,1.4643,10875000000,-0.0044,-0.000977641,1217.28,5723.6,Bear
4/26/2010,1.46425,1.4694,1.45145,1.4619,4.05E+11,-0.01795,-0.000712396,1212.05,5753.9,Bull
4/27/2010,1.4619,1.46915,1.4516,1.4638,4.10E+11,0.01755,0.000564077,1183.71,5603.5,Bull
4/28/2010,1.4638,1.48135,1.46295,1.477,4.82E+11,0.0184,0.003898752,1191.36,5586.6,Bull
4/29/2010,1.47685,1.49475,1.4703,1.4803,5.18E+11,0.02445,0.000969244,1206.78,5617.8,Bull
4/30/2010,1.4803,1.4934,1.47525,1.492,3.08E+11,0.01815,0.003419084,1186.69,5553.3,Bear
5/2/2010,1.4899,1.4913,1.4892,1.4904,90000000,-0.0021,-0.000465981,1186.69,5553.3,Bull
5/3/2010,1.4935,1.5047,1.48355,1.503,4.00E+11,0.02115,0.003656139,1202.26,5553.3,Bull
5/4/2010,1.503,1.51625,1.49825,1.5048,3.37E+11,0.018,0.000519802,1173.6,5411.1,Bull
5/5/2010,1.50465,1.5158,1.49905,1.513,4.88E+11,0.01675,0.002360145,1165.87,5341.9,Bear
5/6/2010,1.51305,1.51965,1.49425,1.50215,4.57E+11,-0.0254,-0.003125626,1128.15,5261,Bull
5/7/2010,1.50215,1.5253,1.4968,1.5226,3.64E+11,0.0285,0.005872523,1110.88,5123,Bear
5/9/2010,1.5257,1.5263,1.5195,1.5213,5930000000,-0.0068,-0.00037096,1110.88,5123,Bear
5/10/2010,1.5213,1.52455,1.5068,1.51185,3.32E+11,-0.01775,-0.002706161,1159.73,5387.4,Bull
5/11/2010,1.51205,1.53525,1.50735,1.52895,4.12E+11,0.0279,0.004884579,1155.79,5334.2,Bear
5/12/2010,1.52895,1.5332,1.50865,1.5103,4.42E+11,-0.02455,-0.005330061,1171.67,5383.5,Bull
5/13/2010,1.51055,1.5247,1.50595,1.5227,3.95E+11,0.01875,0.003551125,1157.44,5433.7,Bear
5/14/2010,1.5227,1.52875,1.5133,1.5176,3.48E+11,-0.01545,-0.00145703,1135.68,5262.9,Bear
5/16/2010,1.5165,1.5179,1.51415,1.515,11149000000,-0.00375,-0.000744685,1135.68,5262.9,Bull
5/17/2010,1.515,1.53485,1.51155,1.53245,3.76E+11,0.0233,0.004973681,1136.94,5262.5,Bull
5/18/2010,1.53245,1.55235,1.5295,1.54915,4.82E+11,0.02285,0.004707158,1120.8,5307.3,Bull
5/19/2010,1.54895,1.5793,1.5447,1.5746,5.02E+11,0.0346,0.007076776,1115.05,5158.1,Bull
5/20/2010,1.5746,1.5894,1.55125,1.58935,4.04E+11,0.03815,0.004049299,1071.59,5073.1,Bull
5/21/2010,1.58935,1.59445,1.5755,1.5909,3.63E+11,0.01895,0.000423336,1087.69,5062.9,Bull
5/23/2010,1.5928,1.5937,1.5902,1.59105,7683000000,0.0035,4.09E-05,1087.69,5062.9,Bear
5/24/2010,1.59105,1.59325,1.5835,1.59075,98841000000,-0.00975,-8.19E-05,1073.65,5069.6,Bull
5/25/2010,1.59065,1.5977,1.5777,1.596,4.58E+11,0.02,0.001430955,1074.03,4940.7,Bear
5/26/2010,1.5961,1.60855,1.59255,1.59535,5.89E+11,-0.016,-0.00017691,1067.95,5038.1,Bear
5/27/2010,1.59535,1.6016,1.58515,1.5948,4.56E+11,-0.01645,-0.00014975,1103.06,5195.2,Bull
5/28/2010,1.5948,1.6199,1.59275,1.6185,3.58E+11,0.02715,0.006406477,1089.41,5188.4,Bear
5/30/2010,1.6182,1.6229,1.6164,1.6175,11758000000,-0.0065,-0.000268414,1089.41,5188.4,Bull
5/31/2010,1.6175,1.64965,1.61615,1.646,4.94E+11,0.0335,0.007585542,1089.41,5188.4,Bull
6/1/2010,1.646,1.6598,1.6324,1.65545,5.39E+11,0.0274,0.002486237,1070.71,5163.3,Bear
6/2/2010,1.65535,1.6663,1.6242,1.62965,5.60E+11,-0.0421,-0.006821727,1098.38,5151.3,Bear
6/3/2010,1.62965,1.64345,1.60835,1.6113,4.40E+11,-0.0351,-0.004917934,1102.83,5211.2,Bear
6/4/2010,1.611,1.62425,1.5939,1.5974,3.43E+11,-0.03035,-0.003762727,1064.88,5126,Bear
6/6/2010,1.5977,1.5978,1.592,1.59695,4671000000,-0.0058,-0.000122361,1064.88,5126,Bull
6/7/2010,1.59695,1.61035,1.5802,1.60875,3.58E+11,0.03015,0.003197241,1050.47,5069.1,Bull
6/8/2010,1.6086,1.63615,1.5986,1.6309,3.69E+11,0.03755,0.005938773,1062,5028.1,Bull
6/9/2010,1.63095,1.6473,1.62395,1.63585,3.00E+11,0.02335,0.001316146,1055.69,5085.9,Bull
6/10/2010,1.63585,1.6622,1.63395,1.65945,2.98E+11,0.02825,0.006220693,1086.84,5132.5,Bear
6/11/2010,1.65945,1.65975,1.6328,1.6448,2.49E+11,-0.02695,-0.003851074,1091.6,5163.7,Bear
6/13/2010,1.6442,1.6451,1.6389,1.6416,11802000000,-0.0062,-0.000845754,1091.6,5163.7,Bear
6/14/2010,1.6416,1.6433,1.624,1.6272,5.00E+11,-0.0193,-0.003826408,1089.63,5202.1,Bull
6/15/2010,1.6272,1.6507,1.6208,1.6361,5.64E+11,0.0299,0.002368909,1115.23,5217.8,Bull
6/16/2010,1.6361,1.6482,1.6217,1.6427,5.07E+11,0.0265,0.001748412,1114.61,5237.9,Bear
6/17/2010,1.6426,1.6469,1.6185,1.6357,4.83E+11,-0.0284,-0.001854603,1116.04,5253.9,Bull
6/18/2010,1.6357,1.65615,1.63,1.6497,3.97E+11,0.02615,0.003701321,1117.51,5250.8,Bear
6/20/2010,1.6504,1.6516,1.6456,1.648,6425000000,-0.006,-0.000447767,1117.51,5250.8,Bear
6/21/2010,1.648,1.65155,1.63015,1.63135,3.53E+11,-0.0214,-0.00441006,1113.2,5299.1,Bull
6/22/2010,1.63135,1.64735,1.62085,1.64385,3.74E+11,0.0265,0.003315039,1095.31,5247,Bear
6/23/2010,1.64365,1.66015,1.63685,1.64335,3.97E+11,-0.0233,-0.000132117,1092.04,5178.5,Bear
6/24/2010,1.64335,1.64675,1.6232,1.6415,4.47E+11,-0.02355,-0.000489182,1073.69,5100.2,Bull
6/25/2010,1.6416,1.65605,1.6341,1.6517,4.68E+11,0.02195,0.002690282,1076.76,5046.5,Bear
6/27/2010,1.652,1.6525,1.649,1.6513,4253000000,-0.0035,-0.000105188,1076.76,5046.5,Bull
6/28/2010,1.6513,1.6599,1.64275,1.6571,3.17E+11,0.01715,0.001522736,1074.57,5071.7,Bear
6/29/2010,1.6571,1.6744,1.64215,1.6476,4.22E+11,-0.03225,-0.002496934,1041.24,4914.2,Bull
6/30/2010,1.64745,1.65445,1.63835,1.6495,3.81E+11,0.0161,0.000500537,1030.71,4916.9,Bear
7/1/2010,1.64945,1.64995,1.63225,1.63475,3.78E+11,-0.0177,-0.003900974,1027.37,4805.8,Bear
7/2/2010,1.63475,1.6429,1.6289,1.6339,2.15E+11,-0.014,-0.000225873,1022.58,4838.1,Bear
7/4/2010,1.6337,1.6345,1.628,1.63065,7705000000,-0.0065,-0.000864718,1022.58,4838.1,Bear
7/5/2010,1.6305,1.6328,1.6095,1.62925,4.77E+11,-0.0233,-0.000373025,1022.58,4823.5,Bear
7/6/2010,1.6293,1.6295,1.60675,1.60795,4.74E+11,-0.02275,-0.00571519,1028.06,4965,Bear
7/7/2010,1.60795,1.61385,1.5983,1.60375,4.08E+11,-0.01555,-0.001135871,1060.27,5014.8,Bull
7/8/2010,1.60375,1.63805,1.6035,1.63295,4.27E+11,0.03455,0.007836218,1070.25,5105.5,Bear
7/9/2010,1.63295,1.633,1.61545,1.6212,4.09E+11,-0.01755,-0.003136292,1077.96,5132.9,Bear
7/11/2010,1.6198,1.6213,1.6177,1.6196,6999000000,-0.0036,-0.000428827,1077.96,5132.9,Bull
7/12/2010,1.6195,1.6286,1.6033,1.62705,4.38E+11,0.0253,0.001993131,1078.75,5167,Bull
7/13/2010,1.62705,1.6344,1.6228,1.6336,3.97E+11,0.0116,0.001744826,1095.34,5271,Bull
7/14/2010,1.63355,1.6469,1.63,1.6424,3.55E+11,0.0169,0.002333212,1095.17,5253.5,Bear
7/15/2010,1.64235,1.64785,1.63545,1.64095,3.62E+11,-0.0124,-0.000383588,1096.48,5211.3,Bear
7/16/2010,1.6409,1.64195,1.62655,1.6331,4.76E+11,-0.0154,-0.002082569,1064.88,5158.9,Bull
7/18/2010,1.6328,1.63755,1.6315,1.63735,4433000000,0.00605,0.001128745,1064.88,5158.9,Bull
7/19/2010,1.63735,1.6557,1.63655,1.6521,4.02E+11,0.01915,0.003894807,1071.25,5148.3,Bear
7/20/2010,1.6521,1.65285,1.6383,1.64145,4.98E+11,-0.01455,-0.002808673,1083.48,5139.5,Bull
7/21/2010,1.64145,1.6504,1.63105,1.64475,5.05E+11,0.01935,0.000872237,1069.59,5214.6,Bull
7/22/2010,1.6447,1.6586,1.64335,1.6509,4.01E+11,0.01525,0.001620872,1093.67,5313.8,Bear
7/23/2010,1.65085,1.65425,1.639,1.6426,4.45E+11,-0.01525,-0.002188949,1102.66,5312.6,Bear
7/25/2010,1.6428,1.6477,1.6405,1.6407,8947000000,-0.0072,-0.00050264,1102.66,5312.6,Bull
7/26/2010,1.6409,1.6524,1.63815,1.64815,5.89E+11,0.01425,0.001967557,1115.01,5351.1,Bear
7/27/2010,1.64815,1.6556,1.63835,1.6407,6.13E+11,-0.01725,-0.001967557,1113.84,5365.7,Bear
7/28/2010,1.64055,1.6468,1.6339,1.63495,6.10E+11,-0.0129,-0.001524702,1106.13,5319.7,Bull
7/29/2010,1.63505,1.6526,1.63505,1.6505,6.37E+11,0.01755,0.004111053,1101.53,5314,Bull
7/30/2010,1.65045,1.6732,1.6473,1.6708,6.15E+11,0.0259,0.005308938,1101.6,5258,Bull
8/1/2010,1.6718,1.67775,1.6694,1.67565,16033000000,0.00835,0.001258844,1101.6,5258,Bull
8/2/2010,1.67565,1.6987,1.6697,1.6934,6.28E+11,0.029,0.004576245,1125.86,5397.1,Bull
8/3/2010,1.6934,1.70045,1.68885,1.69505,5.92E+11,0.0116,0.000422958,1120.46,5396.5,Bull
8/4/2010,1.69505,1.70425,1.69,1.6992,5.31E+11,0.01425,0.001061986,1127.24,5386.2,Bear
8/5/2010,1.6992,1.70295,1.67515,1.68075,3.58E+11,-0.0278,-0.004741379,1125.81,5365.8,Bear
8/6/2010,1.68065,1.68345,1.6651,1.6685,2.32E+11,-0.01835,-0.003176909,1121.64,5332.4,Bear
8/8/2010,1.668,1.6691,1.66565,1.66805,4811000000,-0.00345,-0.000117146,1121.64,5332.4,Bear
8/9/2010,1.66805,1.67185,1.64305,1.6475,2.57E+11,-0.0288,-0.005383641,1127.79,5410.5,Bull
8/10/2010,1.6475,1.6523,1.6431,1.6488,3.00E+11,0.0092,0.000342556,1121.06,5376.4,Bull
8/11/2010,1.64875,1.656,1.639,1.65065,2.99E+11,0.017,0.000487017,1089.47,5245.2,Bull
8/12/2010,1.65065,1.66635,1.64845,1.65655,2.32E+11,0.0179,0.001549553,1083.61,5266.1,Bear
8/13/2010,1.6565,1.66075,1.6484,1.6536,2.03E+11,-0.01235,-0.000774085,1079.25,5275.4,Bear
8/15/2010,1.6538,1.6541,1.6464,1.64655,4327000000,-0.0077,-0.00185554,1079.25,5275.4,Bear
8/16/2010,1.6466,1.6482,1.6275,1.63515,3.13E+11,-0.0207,-0.003017325,1079.38,5276.1,Bull
8/17/2010,1.63515,1.6593,1.63285,1.65875,2.81E+11,0.02645,0.006223337,1092.54,5350.5,Bear
8/18/2010,1.65875,1.65895,1.6375,1.65555,2.40E+11,-0.02145,-0.000838634,1094.16,5302.9,Bear
8/19/2010,1.6555,1.66045,1.645,1.6504,2.46E+11,-0.01545,-0.001353087,1075.63,5211.3,Bear
8/20/2010,1.6504,1.6624,1.64185,1.6494,2.35E+11,-0.02055,-0.000263225,1071.69,5195.3,Bull
8/22/2010,1.6505,1.6525,1.6483,1.65115,7676000000,0.0042,0.000460539,1071.69,5195.3,Bear
8/23/2010,1.6512,1.65445,1.63915,1.64055,3.05E+11,-0.0153,-0.002797058,1067.36,5234.8,Bear
8/24/2010,1.64055,1.64455,1.63085,1.6313,3.43E+11,-0.0137,-0.002455635,1051.87,5156,Bear
8/25/2010,1.6313,1.6354,1.6159,1.6227,3.19E+11,-0.0195,-0.0022956,1055.33,5109.4,Bull
8/26/2010,1.6228,1.63045,1.61535,1.6288,3.00E+11,0.0151,0.001629524,1047.22,5155.8,Bear
8/27/2010,1.6288,1.63815,1.6251,1.6267,2.85E+11,-0.01305,-0.000560294,1064.59,5201.6,Bear
8/29/2010,1.6267,1.6285,1.62365,1.62665,10162000000,-0.00485,-1.33E-05,1064.59,5201.6,Bull
8/30/2010,1.62665,1.63295,1.6183,1.6284,2.40E+11,0.01465,0.000466976,1048.92,5201.6,Bear
8/31/2010,1.6284,1.63755,1.61125,1.6125,3.38E+11,-0.0263,-0.00426137,1049.33,5225.2,Bull
9/1/2010,1.6125,1.6299,1.6114,1.628,3.33E+11,0.0185,0.004154677,1080.29,5366.4,Bull
9/2/2010,1.628,1.6413,1.6236,1.6324,2.93E+11,0.0177,0.001172186,1090.1,5371,Bull
9/3/2010,1.63235,1.64105,1.6286,1.6387,2.27E+11,0.01245,0.001672868,1104.51,5428.1,Bull
9/5/2010,1.6391,1.6419,1.6377,1.6415,3912000000,0.0042,0.000741433,1104.51,5428.1,Bear
9/6/2010,1.6415,1.64435,1.6325,1.6336,1.42E+11,-0.01185,-0.002095162,1104.51,5439.2,Bull
9/7/2010,1.63355,1.65875,1.63215,1.6515,2.72E+11,0.0266,0.004732853,1091.84,5407.8,Bull
9/8/2010,1.6515,1.65915,1.6455,1.6534,3.12E+11,0.01365,0.000499355,1098.87,5429.7,Bull
9/9/2010,1.6536,1.6687,1.64805,1.6653,2.76E+11,0.02065,0.003114549,1104.18,5494.2,Bull
9/10/2010,1.6652,1.67415,1.6644,1.6655,1.84E+11,0.00975,5.22E-05,1109.55,5501.6,Bear
9/12/2010,1.6661,1.6695,1.66525,1.66525,6221000000,-0.00425,-6.52E-05,1109.55,5501.6,Bear
9/13/2010,1.66525,1.6654,1.6521,1.6606,1.90E+11,-0.0133,-0.001214409,1121.9,5565.5,Bear
9/14/2010,1.6606,1.666,1.64015,1.64885,2.57E+11,-0.02585,-0.003083885,1121.1,5567.4,Bear
9/15/2010,1.64895,1.65335,1.64315,1.64755,2.49E+11,-0.0102,-0.000342545,1125.07,5555.6,Bear
9/16/2010,1.64755,1.65675,1.64255,1.64335,2.65E+11,-0.0142,-0.001108534,1124.66,5540.1,Bear
9/17/2010,1.64335,1.64385,1.623,1.627,2.57E+11,-0.02085,-0.004342516,1125.59,5508.5,Bear
9/19/2010,1.627,1.627,1.62085,1.62505,5799000000,-0.00615,-0.000520825,1125.59,5508.5,Bear
9/20/2010,1.6251,1.62625,1.61335,1.62165,1.72E+11,-0.0129,-0.000909602,1142.71,5602.5,Bull
9/21/2010,1.6216,1.6405,1.6216,1.63805,2.31E+11,0.0189,0.004370028,1139.78,5576.2,Bear
9/22/2010,1.638,1.64675,1.6317,1.63555,2.59E+11,-0.01505,-0.000663329,1134.28,5551.9,Bear
9/23/2010,1.63545,1.63865,1.5915,1.59465,2.77E+11,-0.04715,-0.010998448,1124.83,5547.1,Bull
9/24/2010,1.59465,1.6046,1.59165,1.595,2.38E+11,0.01295,9.53E-05,1148.67,5598.5,Bear
9/26/2010,1.5952,1.5987,1.58155,1.5859,12720000000,-0.01715,-0.002484888,1148.67,5598.5,Bull
9/27/2010,1.5859,1.5925,1.57695,1.58865,2.26E+11,0.01555,0.000752428,1142.16,5573.4,Bull
9/28/2010,1.58865,1.5989,1.58245,1.59685,2.66E+11,0.01645,0.002235896,1147.7,5578.4,Bull
9/29/2010,1.5968,1.61255,1.59445,1.6,2.68E+11,0.0181,0.00085586,1144.73,5569.3,Bear
9/30/2010,1.6,1.6024,1.5888,1.58935,2.56E+11,-0.0136,-0.002900436,1141.2,5548.6,Bull
10/1/2010,1.58935,1.59545,1.5803,1.5941,3.07E+11,0.01515,0.001296016,1146.24,5592.9,Bear
10/3/2010,1.5938,1.5958,1.59175,1.59295,6665000000,-0.00405,-0.000313418,1146.24,5592.9,Bull
10/4/2010,1.59305,1.60235,1.5902,1.59465,2.60E+11,0.01215,0.000463233,1137.03,5556,Bear
10/5/2010,1.59465,1.60475,1.58755,1.59215,2.90E+11,-0.0172,-0.000681396,1160.75,5635.8,Bull
10/6/2010,1.5922,1.5976,1.5858,1.59625,3.06E+11,0.0118,0.001116929,1159.97,5681.4,Bull
10/7/2010,1.59625,1.612,1.5951,1.60515,3.09E+11,0.0169,0.002414713,1158.06,5662.1,Bear
10/8/2010,1.60505,1.6059,1.5825,1.5842,2.99E+11,-0.0234,-0.005705614,1165.15,5657.6,Bull
10/10/2010,1.5834,1.58685,1.5824,1.58465,7462000000,0.00445,0.000123346,1165.15,5657.6,Bear
10/11/2010,1.5846,1.5882,1.57275,1.58125,2.23E+11,-0.01545,-0.000932816,1165.32,5672.4,Bull
10/12/2010,1.58115,1.59385,1.5708,1.5932,2.75E+11,0.02305,0.003269759,1169.77,5661.6,Bull
10/13/2010,1.59315,1.6024,1.5902,1.60045,2.50E+11,0.0122,0.001971813,1178.1,5747.4,Bull
10/14/2010,1.60035,1.63395,1.6001,1.6337,2.79E+11,0.03385,0.008930198,1173.81,5727.2,Bull
10/15/2010,1.6337,1.6399,1.62515,1.6357,2.32E+11,0.01475,0.000531345,1176.19,5703.4,Bear
10/17/2010,1.6354,1.63705,1.6281,1.6352,13965000000,-0.00895,-0.000132775,1176.19,5703.4,Bull
10/18/2010,1.6353,1.6435,1.62405,1.6408,2.38E+11,0.01945,0.001484769,1184.71,5742.5,Bear
10/19/2010,1.6408,1.64885,1.6328,1.63785,2.61E+11,-0.01605,-0.000781522,1165.9,5703.9,Bull
10/20/2010,1.63785,1.66365,1.63465,1.66185,2.91E+11,0.029,0.006317696,1178.17,5728.9,Bull
10/21/2010,1.66185,1.66375,1.64865,1.66285,2.49E+11,0.0151,0.000261253,1180.26,5757.9,Bear
10/22/2010,1.66285,1.66935,1.6299,1.6307,2.58E+11,-0.03945,-0.008479004,1183.08,5741.4,Bear
10/24/2010,1.6305,1.63255,1.62665,1.6267,7308000000,-0.0059,-0.001066605,1183.08,5741.4,Bull
10/25/2010,1.62685,1.6395,1.62505,1.62935,2.36E+11,0.01445,0.000706918,1185.62,5752,Bull
10/26/2010,1.6294,1.64385,1.6285,1.63925,2.77E+11,0.01535,0.002630807,1185.64,5707.3,Bear
10/27/2010,1.63925,1.6467,1.6285,1.6374,2.51E+11,-0.0182,-0.000490406,1182.45,5646,Bull
10/28/2010,1.6374,1.6603,1.63375,1.6561,2.36E+11,0.02655,0.004931771,1183.78,5677.9,Bear
10/29/2010,1.6561,1.6579,1.64085,1.645,2.10E+11,-0.01705,-0.002920655,1183.26,5675.2,Bear
10/31/2010,1.644,1.6447,1.63445,1.6413,10359000000,-0.01025,-0.000977933,1183.26,5675.2,Bear
